iso_code,GDLCODE,Nr_individuals,Nr_households,Data_Availability
STP,STPr102,24464,5488,No data (105)
STP,STPr103,37196,8144,No data (105)
STP,STPr104,7313,1669,No data (105)
SUR,SURr101,229219,67827,No data (105)
SUR,SURr102,163345,46470,No data (105)
SUR,SURr103,59178,16919,No data (105)
SUR,SURr104,52836,14212,No data (105)
SUR,SURr105,53853,12849,No data (105)
SVK,SVKr101,628951,247995,LIS: survey + marginals (38)
SVK,SVKr102,1832954,671767,LIS: survey + marginals (38)
SVK,SVKr103,1344846,477140,LIS: survey + marginals (38)
SVK,SVKr104,1615929,525700,LIS: survey + marginals (38)
SVN,SVNr101,116688,46404,No data (105)
SVN,SVNr102,323448,134150,No data (105)
SVN,SVNr103,71311,28904,No data (105)
SVN,SVNr104,254101,105465,No data (105)
SVN,SVNr105,57722,21907,No data (105)
SVN,SVNr106,75648,30636,No data (105)
SVN,SVNr107,142419,58921,No data (105)
SVN,SVNr108,534706,222192,No data (105)
SVN,SVNr109,203895,87763,No data (105)
SVN,SVNr110,52562,21741,No data (105)
SVN,SVNr111,118182,49438,No data (105)
SVN,SVNr112,112855,47566,No data (105)
SWE,SWEr101,2215032,1099195,LIS: survey + marginals (38)
SWE,SWEr102,1629914,843858,LIS: survey + marginals (38)
SWE,SWEr103,829694,412355,LIS: survey + marginals (38)
SWE,SWEr104,1450895,682351,LIS: survey + marginals (38)
SWE,SWEr105,1953159,966452,LIS: survey + marginals (38)
SWE,SWEr106,836048,423073,LIS: survey + marginals (38)
SWE,SWEr107,371042,190427,LIS: survey + marginals (38)
SWE,SWEr108,512764,253883,LIS: survey + marginals (38)
SWZ,SWZr101,276089,62675,No data (105)
SWZ,SWZr102,409669,91461,No data (105)
SWZ,SWZr103,197520,42142,No data (105)
SWZ,SWZr104,220831,48454,No data (105)
SYR,SYRr101,-99,-99,No data (105)
SYR,SYRr102,-99,-99,No data (105)
SYR,SYRr103,-99,-99,No data (105)
SYR,SYRr104,-99,-99,No data (105)
SYR,SYRr105,-99,-99,No data (105)
SYR,SYRr106,-99,-99,No data (105)
SYR,SYRr107,-99,-99,No data (105)
SYR,SYRr108,-99,-99,No data (105)
SYR,SYRr109,-99,-99,No data (105)
SYR,SYRr110,-99,-99,No data (105)
SYR,SYRr111,-99,-99,No data (105)
SYR,SYRr112,-99,-99,No data (105)
SYR,SYRr113,-99,-99,No data (105)
SYR,SYRr114,-99,-99,No data (105)
TCA,TCAr101,-99,-99,No data (105)
TCA,TCAr102,-99,-99,No data (105)
TCA,TCAr103,-99,-99,No data (105)
TCD,TCDr101,1136911,220858,No data (105)
TCD,TCDr102,1628411,285673,No data (105)
TCD,TCDr103,1798779,317070,No data (105)
TCD,TCDr104,1412624,247997,No data (105)
TCD,TCDr105,1527175,269079,No data (105)
TCD,TCDr106,1744316,304049,No data (105)
TCD,TCDr107,3064573,537879,No data (105)
TCD,TCDr108,1797405,315811,No data (105)
TGO,TGOr101,1257994,253997,No data (105)
TGO,TGOr102,1819214,341642,No data (105)
TGO,TGOr103,1725974,310444,No data (105)
TGO,TGOr104,718906,132413,No data (105)
TGO,TGOr105,879150,156519,No data (105)
TGO,TGOr106,922610,162699,No data (105)
THA,THAr101,8695038,2763185,No data (105)
THA,THAr102,19244133,5440186,No data (105)
THA,THAr103,11270053,3036906,No data (105)
THA,THAr104,20449862,5509471,No data (105)
THA,THAr105,9055145,2502349,No data (105)
TJK,TJKr101,-99,-99,No data (105)
TJK,TJKr102,3081837,653246,No data (105)
TJK,TJKr103,2500113,550844,No data (105)
TJK,TJKr104,1969485,426627,No data (105)
TJK,TJKr105,184062,40656,No data (105)
TKM,TKMr101,673095,183757,No data (105)
TKM,TKMr102,738617,185794,No data (105)
TKM,TKMr103,375036,98016,No data (105)
TKM,TKMr104,1314851,330374,No data (105)
TKM,TKMr105,1080292,277432,No data (105)
TKM,TKMr106,1383702,347601,No data (105)
TLS,TLSr101,46863,10670,No data (105)
TLS,TLSr102,61690,13567,No data (105)
TLS,TLSr103,138692,31333,No data (105)
TLS,TLSr104,96859,21874,No data (105)
TLS,TLSr105,70300,16070,No data (105)
TLS,TLSr106,242728,62800,No data (105)
TLS,TLSr107,118035,25788,No data (105)
TLS,TLSr108,67170,15381,No data (105)
TLS,TLSr109,78989,17888,No data (105)
TLS,TLSr110,54488,12465,No data (105)
TLS,TLSr111,62021,14202,No data (105)
TLS,TLSr112,78640,17270,No data (105)
TLS,TLSr113,79703,18052,No data (105)
TON,TONt,100735,27273,No data (105)
TTO,TTOr101,321727,104948,No data (105)
TTO,TTOr102,103897,30795,No data (105)
TTO,TTOr103,523983,172204,No data (105)
TTO,TTOr104,364121,114654,No data (105)
TTO,TTOr105,56649,17602,No data (105)
TUN,TUNr101,2710172,771754,No data (105)
TUN,TUNr102,1597416,401847,No data (105)
TUN,TUNr103,1219861,291999,No data (105)
TUN,TUNr104,1441882,334059,No data (105)
TUN,TUNr105,2546466,651415,No data (105)
TUN,TUNr106,616426,156353,No data (105)
TUN,TUNr107,1047559,263992,No data (105)
TUR,TURr101,14578519,5161734,No data (105)
TUR,TURr102,3382693,1084458,No data (105)
TUR,TURr103,10120975,3196044,No data (105)
TUR,TURr104,7445054,2677565,No data (105)
TUR,TURr105,7601383,2594202,No data (105)
TUR,TURr106,10013113,2995372,No data (105)
TUR,TURr107,3905754,1193615,No data (105)
TUR,TURr108,4515914,1352216,No data (105)
TUR,TURr109,2580089,809227,No data (105)
TUR,TURr110,2209480,635249,No data (105)
TUR,TURr111,3828461,1051899,No data (105)
TUR,TURr112,8356595,2264838,No data (105)
TZA,TZAr201,2444917,550472,IPUMS/DHS: survey + marginals (24)
TZA,TZAr202,3340787,707931,IPUMS/DHS: survey + marginals (24)
TZA,TZAr203,1315142,305646,IPUMS/DHS: survey + marginals (24)
TZA,TZAr204,2382798,521382,IPUMS/DHS: survey + marginals (24)
TZA,TZAr205,2520175,597139,IPUMS/DHS: survey + marginals (24)
TZA,TZAr206,1143167,275434,IPUMS/DHS: survey + marginals (24)
TZA,TZAr207,4354897,1098009,IPUMS/DHS: survey + marginals (24)
TZA,TZAr208,1101235,294023,IPUMS/DHS: survey + marginals (24)
TZA,TZAr209,1533312,400121,IPUMS/DHS: survey + marginals (24)
TZA,TZAr210,1451718,326731,IPUMS/DHS: survey + marginals (24)
TZA,TZAr211,1765139,433816,IPUMS/DHS: survey + marginals (24)
TZA,TZAr212,3081643,729626,IPUMS/DHS: survey + marginals (24)
TZA,TZAr213,1656042,329427,IPUMS/DHS: survey + marginals (24)
TZA,TZAr214,2947698,533091,IPUMS/DHS: survey + marginals (24)
TZA,TZAr215,1701580,342260,IPUMS/DHS: survey + marginals (24)
TZA,TZAr216,2164278,413639,IPUMS/DHS: survey + marginals (24)
TZA,TZAr217,4109553,771897,IPUMS/DHS: survey + marginals (24)
TZA,TZAr218,2558753,483392,IPUMS/DHS: survey + marginals (24)
TZA,TZAr219,5534381,1041367,IPUMS/DHS: survey + marginals (24)
TZA,TZAr220,2106060,401753,IPUMS/DHS: survey + marginals (24)
TZA,TZAr221,210394,43595,IPUMS/DHS: survey + marginals (24)
TZA,TZAr222,136364,32358,IPUMS/DHS: survey + marginals (24)
TZA,TZAr223,552200,106914,IPUMS/DHS: survey + marginals (24)
TZA,TZAr224,237454,45773,IPUMS/DHS: survey + marginals (24)
TZA,TZAr225,209837,39254,IPUMS/DHS: survey + marginals (24)
UGA,UGAr101,4501420,1077911,IPUMS/DHS: survey + marginals (24)
UGA,UGAr102,4137285,949250,IPUMS/DHS: survey + marginals (24)
UGA,UGAr103,1650228,451407,IPUMS/DHS: survey + marginals (24)
UGA,UGAr104,3830411,755050,IPUMS/DHS: survey + marginals (24)
UGA,UGAr105,6170177,1168696,IPUMS/DHS: survey + marginals (24)
UGA,UGAr106,5039498,975226,IPUMS/DHS: survey + marginals (24)
UGA,UGAr107,2621664,472924,IPUMS/DHS: survey + marginals (24)
UGA,UGAr108,5013526,1060607,IPUMS/DHS: survey + marginals (24)
UGA,UGAr109,4620822,993868,IPUMS/DHS: survey + marginals (24)
UKR,UKRr101,7936036,2328167,No data (105)
UKR,UKRr102,5145788,1470711,No data (105)
UKR,UKRr103,14090780,4164727,No data (105)
UKR,UKRr104,6888637,2028840,No data (105)
UKR,UKRr105,11092648,3131711,No data (105)
URY,URYr101,1719498,635248,LIS: survey + marginals (38)
URY,URYr102,305932,104311,LIS: survey + marginals (38)
URY,URYr103,464354,163561,LIS: survey + marginals (38)
URY,URYr104,292800,104319,LIS: survey + marginals (38)
URY,URYr105,154063,53124,LIS: survey + marginals (38)
URY,URYr106,174099,63511,LIS: survey + marginals (38)
URY,URYr107,300938,97036,LIS: survey + marginals (38)
USA,USAr101,4850955,2056617,LIS: survey + marginals (38)
USA,USAr102,735537,279950,LIS: survey + marginals (38)
USA,USAr103,6818402,2769594,LIS: survey + marginals (38)
USA,USAr104,2974990,1231123,LIS: survey + marginals (38)
USA,USAr105,38982941,14643610,LIS: survey + marginals (38)
USA,USAr106,5428942,2299152,LIS: survey + marginals (38)
USA,USAr107,3589026,1479183,LIS: survey + marginals (38)
USA,USAr108,943040,409423,LIS: survey + marginals (38)
USA,USAr109,669015,334869,LIS: survey + marginals (38)
USA,USAr110,20215362,8743188,LIS: survey + marginals (38)
USA,USAr111,10192885,4160712,LIS: survey + marginals (38)
USA,USAr112,-99,-99,LIS: survey + marginals (38)
USA,USAr113,1662021,663151,LIS: survey + marginals (38)
USA,USAr114,12830999,5371143,LIS: survey + marginals (38)
USA,USAr115,6611724,2760065,LIS: survey + marginals (38)
USA,USAr116,3114924,1323497,LIS: survey + marginals (38)
USA,USAr117,2902797,1213327,LIS: survey + marginals (38)
USA,USAr118,4420797,1909288,LIS: survey + marginals (38)
USA,USAr119,4649722,1949630,LIS: survey + marginals (38)
USA,USAr120,1330934,608593,LIS: survey + marginals (38)
USA,USAr121,5991823,2380019,LIS: survey + marginals (38)
USA,USAr122,6772046,2795523,LIS: survey + marginals (38)
USA,USAr123,9913915,4271550,LIS: survey + marginals (38)
USA,USAr124,5490887,2303439,LIS: survey + marginals (38)
USA,USAr125,2985958,1221600,LIS: survey + marginals (38)
USA,USAr126,6070345,2540749,LIS: survey + marginals (38)
USA,USAr127,1031939,447447,LIS: survey + marginals (38)
USA,USAr128,1890336,760817,LIS: survey + marginals (38)
USA,USAr129,2888793,1186143,LIS: survey + marginals (38)
USA,USAr130,1330421,545199,LIS: survey + marginals (38)
USA,USAr131,8946707,3523085,LIS: survey + marginals (38)
USA,USAr132,2083786,853618,LIS: survey + marginals (38)
USA,USAr133,19743605,8296059,LIS: survey + marginals (38)
USA,USAr134,10037584,4186590,LIS: survey + marginals (38)
USA,USAr135,742004,326036,LIS: survey + marginals (38)
USA,USAr136,11600715,4820850,LIS: survey + marginals (38)
USA,USAr137,3886997,1634194,LIS: survey + marginals (38)
USA,USAr138,4017962,1687650,LIS: survey + marginals (38)
USA,USAr139,12774370,5445136,LIS: survey + marginals (38)
USA,USAr140,1054916,482727,LIS: survey + marginals (38)
USA,USAr141,4888075,2111081,LIS: survey + marginals (38)
USA,USAr142,857971,367000,LIS: survey + marginals (38)
USA,USAr143,6596853,2802402,LIS: survey + marginals (38)
USA,USAr144,27350229,10480241,LIS: survey + marginals (38)
USA,USAr145,2992078,1015494,LIS: survey + marginals (38)
USA,USAr146,624875,277901,LIS: survey + marginals (38)
USA,USAr147,8361184,3412298,LIS: survey + marginals (38)
USA,USAr148,7167074,2868083,LIS: survey + marginals (38)
USA,USAr149,1835675,787465,LIS: survey + marginals (38)
USA,USAr150,5762808,2530000,LIS: survey + marginals (38)
USA,USAr151,580934,248114,LIS: survey + marginals (38)
UZB,UZBr101,3441250,853387,No data (105)
UZB,UZBr102,6725976,1655694,No data (105)
UZB,UZBr103,5801848,1396759,No data (105)
UZB,UZBr104,4530765,1173634,No data (105)
UZB,UZBr105,8753040,2150963,No data (105)
UZB,UZBr106,2045321,616355,No data (105)
VAT,VATt,-99,-99,No data (105)
VCT,VCTt,109137,30323,No data (105)
VEN,VENr101,2403731,814660,No data (105)
VEN,VENr102,88737,24848,No data (105)
VEN,VENr103,1620829,489057,No data (105)
VEN,VENr104,484371,122946,No data (105)
VEN,VENr105,1903821,603976,No data (105)
VEN,VENr106,815798,212840,No data (105)
VEN,VENr107,1571657,462282,No data (105)
VEN,VENr108,2510267,776467,No data (105)
VEN,VENr109,332729,92784,No data (105)
VEN,VENr110,122474,34652,No data (105)
VEN,VENr111,999617,286456,No data (105)
VEN,VENr112,814080,219568,No data (105)
VEN,VENr113,2012444,560146,No data (105)
VEN,VENr114,943186,268646,No data (105)
VEN,VENr115,3039875,973901,No data (105)
VEN,VENr116,939141,270376,No data (105)
VEN,VENr117,482240,149506,No data (105)
VEN,VENr118,946387,246422,No data (105)
VEN,VENr119,1035432,284801,No data (105)
VEN,VENr120,1293389,376527,No data (105)
VEN,VENr121,783640,215660,No data (105)
VEN,VENr122,660607,180215,No data (105)
VEN,VENr123,3888739,1091139,No data (105)
VEN,VENr124,389232,120706,No data (105)
VNM,VNMr101,21880843,6008090,LIS: survey + marginals (38)
VNM,VNMr102,12611157,3178958,LIS: survey + marginals (38)
VNM,VNMr103,19769666,5225473,LIS: survey + marginals (38)
VNM,VNMr104,5853593,1449848,LIS: survey + marginals (38)
VNM,VNMr105,15339023,4198144,LIS: survey + marginals (38)
VNM,VNMr106,17222696,4586723,LIS: survey + marginals (38)
VUT,VUTr101,38124,8155,No data (105)
VUT,VUTr102,40195,8782,No data (105)
VUT,VUTr103,48207,10497,No data (105)
VUT,VUTr104,31083,6596,No data (105)
VUT,VUTr105,38840,8377,No data (105)
VUT,VUTr106,11604,2462,No data (105)
WSM,WSMt,193528,50904,No data (105)
YEM,YEMr101,2908324,583458,No data (105)
YEM,YEMr102,2847128,603228,No data (105)
YEM,YEMr103,3730362,798264,No data (105)
YEM,YEMr104,3557339,686009,No data (105)
YEM,YEMr105,3457462,710812,No data (105)
YEM,YEMr106,2558694,541959,No data (105)
YEM,YEMr107,3467061,668653,No data (105)
YEM,YEMr108,3973831,765442,No data (105)
ZAF,ZAFr101,6043500,1885439,LIS: survey + marginals (38)
ZAF,ZAFr102,7066844,2086374,LIS: survey + marginals (38)
ZAF,ZAFr103,1173218,408957,LIS: survey + marginals (38)
ZAF,ZAFr104,2949125,941326,LIS: survey + marginals (38)
ZAF,ZAFr105,10350382,3011073,LIS: survey + marginals (38)
ZAF,ZAFr106,3832488,1330047,LIS: survey + marginals (38)
ZAF,ZAFr107,13639880,4994464,LIS: survey + marginals (38)
ZAF,ZAFr108,4460948,1385296,LIS: survey + marginals (38)
ZAF,ZAFr109,5866635,1488786,LIS: survey + marginals (38)
ZMB,ZMBr101,1504953,325754,No data (105)
ZMB,ZMBr102,2421436,577132,No data (105)
ZMB,ZMBr103,2011676,412781,No data (105)
ZMB,ZMBr104,1261393,262884,No data (105)
ZMB,ZMBr105,2630270,630270,No data (105)
ZMB,ZMBr106,2241551,472874,No data (105)
ZMB,ZMBr107,777138,168765,No data (105)
ZMB,ZMBr108,2016834,441302,No data (105)
ZMB,ZMBr109,1014281,212406,No data (105)
ZWE,ZWEr101,1969083,482148,IPUMS/DHS: survey + marginals (24)
ZWE,ZWEr102,1320229,316360,IPUMS/DHS: survey + marginals (24)
ZWE,ZWEr103,1403410,354298,IPUMS/DHS: survey + marginals (24)
ZWE,ZWEr104,1629820,389188,IPUMS/DHS: survey + marginals (24)
ZWE,ZWEr105,725549,169414,IPUMS/DHS: survey + marginals (24)
ZWE,ZWEr106,668570,161224,IPUMS/DHS: survey + marginals (24)
ZWE,ZWEr107,1725554,407842,IPUMS/DHS: survey + marginals (24)
ZWE,ZWEr108,1665005,396550,IPUMS/DHS: survey + marginals (24)
ZWE,ZWEr109,1961859,511765,IPUMS/DHS: survey + marginals (24)
ZWE,ZWEr110,635651,167024,IPUMS/DHS: survey + marginals (24)
