"GDLcode","X1","X2","X3"
"TZAr201",1794589.56204888,0,596330.984951119
"TZAr202",2324001.81158957,0,1306502.59741043
"TZAr203",606275.4635004,0,1252104.5154996
"TZAr204",1201607.00211216,0,1156006.99688784
"TZAr205",1446476.99002441,0,1117399.91997559
"TZAr206",770509.065590515,0,493531.680409485
"TZAr207",218651.216079368,0,5252731.70992063
"TZAr208",730579.083483329,0,223807.743216671
"TZAr209",1120525.46963484,0,305795.715365163
"TZAr210",980336.219728186,0,597564.499271814
"TZAr211",892761.680512467,0,935301.830487533
"TZAr212",1703974.63760113,0,1459494.79139887
"TZAr213",1178908.87618943,0,407441.173810567
"TZAr214",2229564.9959332,0,471737.0520668
"TZAr215",1253035.32167659,0,590843.983323406
"TZAr216",1969023.78706745,0,474423.161932552
"TZAr217",2713964.18321687,0,913915.68578313
"TZAr218",2035449.0389299,0,736340.578070104
"TZAr219",3476332.66655684,0,1800956.86944316
"TZAr220",1236520.91183403,0,734000.681165972
"TZAr221",85652.7053934103,0,128240.49750659
"TZAr222",33225.9954035505,0,92363.1316964495
"TZAr223",33535.7528979489,0,679016.940002051
"TZAr224",97005.2612165895,0,133939.484283411
"TZAr225",79228.5826343337,0,136100.111765666
"TLSr101",37696.0156536907,138.105738686068,16948.4679576232
"TLSr102",43536.7875684951,2492.90715807692,15182.4753134279
"TLSr103",65141.4465528288,1696.56406805345,51308.8062791177
"TLSr104",44959.6973439898,656.430218786177,52266.0190272241
"TLSr105",24577.1483227473,5327.81339218632,34749.6362250664
"TLSr106",43039.67170689,418.008352193067,244734.023340917
"TLSr107",94118.5740875476,644.20434694351,34725.993465509
"TLSr108",40213.2976594654,0,28648.4770905346
"TLSr109",29397.731328038,664.140179552653,31744.1943524094
"TLSr110",26798.1420916242,2963.71414460473,20924.8362337711
"TLSr111",19065.3938288283,2778.22056933574,25846.456411836
"TLSr112",47487.6304534791,0,18092.5291365209
"TLSr113",49052.0896231053,764.091998563001,25997.9941083317
"TGOr101",34379.1794756394,288.136524519858,1711968.26299984
"TGOr102",239762.52978597,0,1106378.79721403
"TGOr103",361734.599660737,0,1283381.70333926
"TGOr104",100587.535178188,0,664462.686721812
"TGOr105",77093.6769389477,0,825617.886361052
"TGOr106",299623.906722613,0,761208.596277387
"UGAr101",1530802.32886552,20485.4437188634,3145592.28941562
"UGAr102",1907804.48682109,10166.1498997692,2021677.14827914
"UGAr103",54661.6874072479,0,1555219.53359275
"UGAr104",2589868.63110519,0,1593501.11989481
"UGAr105",4174985.99855727,131139.208777712,1257165.81466502
"UGAr106",4291799.56297973,195.506970312767,617103.240049953
"UGAr107",2289312.81377937,0,572906.627220634
"UGAr108",3814442.66312833,13194.832853567,1158647.1970181
"UGAr109",3302680.09354326,0,1309195.19445674
"ZMBr101",1280182.32804248,0,740040.655957523
"ZMBr102",570691.647229901,10520.758435324,1765835.10233477
"ZMBr103",1437165.45489868,0,500691.784101322
"ZMBr104",1036145.94265434,0,234716.692345661
"ZMBr105",200570.245650796,873.158395719821,2249684.31095348
"ZMBr106",1799352.43857971,1386.07916203337,504593.081258254
"ZMBr107",674082.264012734,1047.30298310673,198251.533204159
"ZMBr108",1274369.39032763,2167.33675066022,703628.546921709
"ZMBr109",916521.381449252,0,135356.831550748
"ZWEr101",495442.968280084,4043.98668302964,1409630.96303689
"ZWEr102",526640.014725359,783.258037192759,749121.706237448
"ZWEr103",236179.060857962,2414.71368008434,1266003.09846195
"ZWEr104",601904.341085832,858.561112504863,1088280.88080166
"ZWEr105",536918.308140918,1434.50580313462,274569.334555947
"ZWEr106",232897.885075274,3205.37031460328,499574.871510123
"ZWEr107",590445.841865373,1878.91982360913,1162032.12231102
"ZWEr108",595306.843518201,1890.69071761821,1032400.11076418
"ZWEr109",59720.7675006319,9021.41945473703,2121712.21804463
"ZWEr110",399.814888475837,21531.2410760771,626481.679035447
