"GDLcode","iso_code","country","region","shdi","ID","Ruralpop","Population","Urbanpop"
"MOZr109","MOZ","Mozambique","Gaza",0.439759959,1101,542433.3345,1414127.389,871694.0548
"MOZr110","MOZ","Mozambique","Maputo Provincia",0.52995417,1102,249382.3093,680486.4652,431104.1559
"MOZr111","MOZ","Mozambique","Maputo Cidade",0.611089594,1103,17801.0843,2591730.321,2573929.237
"MRTr101","MRT","Mauritania","Hodh Charghi",0.464363603,1104,296448.4995,491198.5064,194750.0069
"MRTr102","MRT","Mauritania","Hodh Gharbi",0.465447908,1105,233701.796,322627.879,88926.08303
"MRTr103","MRT","Mauritania","Assaba",0.484913439,1106,244579.6283,354053.9764,109474.3481
"MRTr104","MRT","Mauritania","Gorgol",0.446462737,1107,218258.6704,362178.6769,143920.0065
"MRTr105","MRT","Mauritania","Brakna",0.5094527,1108,245325.2433,357639.6153,112314.372
"MRTr106","MRT","Mauritania","Trarza incl Nouakchott",0.587312878,1109,202725.2262,1389087.395,1186362.168
"MRTr107","MRT","Mauritania","Adrar",0.554720381,1110,42154.81541,65070.32102,22915.50562
"MRTr108","MRT","Mauritania","Nouadhibou",0.637754574,1111,9106.66064,136635.4566,127528.7959
"MRTr109","MRT","Mauritania","Tagant",0.524382345,1112,59764.32725,88975.07336,29210.74611
"MRTr110","MRT","Mauritania","Guidimagha",0.440593852,1113,142245.2632,296105.8626,153860.5993
"MRTr111","MRT","Mauritania","Tiris-Zemmour",0.593180382,1114,14753.75062,58250.95567,43497.20506
"MRTr112","MRT","Mauritania","Inchiri",0.540498381,1115,10992.75277,23419.2943,12426.54153
"MUSr101","MUS","Mauritius","North (Port Louis, Pamplemousses, Riviere du Rempart, Flacq, Moka)",0.791086131,1116,76887.51277,597322.1926,520434.6798
"MUSr102","MUS","Mauritius","South (Grand Port, Savanne, Plaines Wilhems, Black River)",0.806617027,1117,58670.08933,631194.4979,572524.4086
"MUSr103","MUS","Mauritius","Rodrigues",0.714819789,1118,10062.35093,40776.62756,30714.27663
"MWIr101","MWI","Malawi","Blantyre",0.548239972,1119,188002.5307,1206638.512,1018635.982
"MWIr102","MWI","Malawi","Kasungu",0.495230967,1120,691108.5135,803118.6516,112010.1381
"MWIr103","MWI","Malawi","Machinga",0.448320973,1121,299076.193,652893.3834,353817.1903
"MWIr104","MWI","Malawi","Mangochi",0.448370216,1122,482193.1915,1027887.3,545694.109
"MWIr105","MWI","Malawi","Mzimba",0.52563798,1123,891690.074,1138395.18,246705.1063
"MWIr106","MWI","Malawi","Salima",0.44750285,1124,241958.2755,451946.5191,209988.2436
"MWIr107","MWI","Malawi","Thyolo",0.479312492,1125,140088.154,759911.448,619823.294
"MWIr108","MWI","Malawi","Zomba",0.496983437,1126,250618.148,814459.8725,563841.7245
"MWIr109","MWI","Malawi","Lilongwe",0.504315704,1127,632996.0557,2595739.085,1962743.029
"MWIr110","MWI","Malawi","Mulanje",0.465906429,1128,136420.6695,645992.5571,509571.8876
"MWIr111","MWI","Malawi","Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)",0.52004119,1129,732788.5039,1090930.598,358142.0937
"MWIr112","MWI","Malawi","Other central (Nkhota Kota, Mchinji, Dowa, Ntchisi, Dedza, Ntcheu)",0.460178766,1130,1929459.95,3441927.028,1512467.078
"MWIr113","MWI","Malawi","Other southern (Balaka, Mwanza, Phalombe, Chiradzulu, Chikwawa, Nsanje, neno)",0.469204146,1131,1023191.537,2273255.227,1250063.69
"MYSr101","MYS","Malaysia","Johor",0.786498847,1132,646735.4879,3605796.122,2959060.635
"MYSr102","MYS","Malaysia","Kedah",0.769963337,1133,536812.053,2070895.226,1534083.173
"MYSr103","MYS","Malaysia","Kelantan",0.744079448,1134,358318.163,1573929.179,1215611.016
"MYSr104","MYS","Malaysia","Melaka",0.795714895,1135,135442.7585,886216.2335,750773.475
"MYSr105","MYS","Malaysia","Negeri Sembilan",0.789354458,1136,267165.5319,1061409.871,794244.3392
"MYSr106","MYS","Malaysia","Pahang",0.766766773,1137,622110.2587,1572134.316,950024.0574
"MYSr107","MYS","Malaysia","Pulau Pinang",0.804595347,1138,66806.28248,1638278.268,1571471.986
"MYSr108","MYS","Malaysia","Perak",0.777889658,1139,651542.1498,2530388.667,1878846.518
"MYSr109","MYS","Malaysia","Perlis",0.768455486,1140,65684.80408,244429.7304,178744.9263
"MYSr110","MYS","Malaysia","Selangor",0.821251838,1141,335662.1728,6231773.728,5896111.555
"MYSr111","MYS","Malaysia","Terengganu",0.762156387,1142,307121.1436,1076714.304,769593.1605
"MYSr112","MYS","Malaysia","Sabah",0.67529254,1143,1171058.008,3514074.308,2343016.3
"MYSr113","MYS","Malaysia","Sarawak",0.711196122,1144,1056178.167,2601225.746,1545047.579
"MYSr114","MYS","Malaysia","Kuala Lumpur Federal Territory",0.825154804,1145,0,2047206.539,2047206.539
"MYSr115","MYS","Malaysia","Labuan Federal Territory",0.744435295,1146,3713.146438,82092.12756,78378.98112
"NAMr101","NAM","Namibia","Caprivi",0.605265828,1148,67792.1872,97923.72178,30131.53458
"NAMr102","NAM","Namibia","Erongo",0.695832434,1149,53852.18547,175063.8505,121211.665
"NAMr103","NAM","Namibia","Hardap",0.659844408,1150,45115.51763,85793.14772,40677.63009
"NAMr104","NAM","Namibia","Karas",0.678918951,1151,46496.76837,86332.26969,39835.50132
"NAMr105","NAM","Namibia","Khomas",0.732838732,1152,32910.40962,388660.901,355750.4914
"NAMr106","NAM","Namibia","Kunene",0.570254529,1153,72992.31908,95543.03675,22550.71767
"NAMr107","NAM","Namibia","Ohangwena",0.573115443,1154,249427.6968,256151.4372,6723.740387
"NAMr108","NAM","Namibia","Kavango",0.554994848,1155,166883.3509,235369.8808,68486.52995
"NAMr109","NAM","Namibia","Omaheke",0.590275826,1156,53558.74175,73727.14123,20168.39948
"NAMr110","NAM","Namibia","Omusati",0.612622588,1157,248077.9329,253251.8136,5173.880672
"NAMr111","NAM","Namibia","Oshana",0.662532799,1158,115776.2763,187284.3017,71508.02542
"NAMr112","NAM","Namibia","Oshikoto",0.613258655,1159,171829.4633,194782.5906,22953.12728
"NAMr113","NAM","Namibia","Otjozondjupa",0.634679037,1160,77863.3057,150476.8522,72613.54645
"NERr101","NER","Niger","Agadez",0.474444129,1161,97037.61477,569773.2085,472735.5937
"NERr102","NER","Niger","Diffa",0.354423743,1162,338708.2682,719356.7664,380648.4982
"NERr103","NER","Niger","Dosso",0.355232592,1163,1326106.206,2334765.253,1008659.048
"NERr104","NER","Niger","Maradi",0.358166854,1164,2214067.637,3951208.515,1737140.878
"NERr105","NER","Niger","Tillabery (incl Niamey)",0.471664453,1165,2030411.79,4301941.872,2271530.082
"NERr106","NER","Niger","Tahoua",0.33196958,1166,1788931.454,4007602.489,2218671.036
"NERr107","NER","Niger","Zinder",0.341310588,1167,2508996.086,4247926.236,1738930.15
"NGAr101","NGA","Nigeria","Akwa Ibom",0.604470783,1168,500429.2544,5446790.327,4946361.073
"NGAr102","NGA","Nigeria","Anambra",0.656534508,1169,213187.4168,5720566.835,5507379.418
"NGAr103","NGA","Nigeria","Bauchi",0.425815764,1170,2646594.865,6217056.209,3570461.343
"NGAr104","NGA","Nigeria","Edo",0.621285629,1171,581895.3724,4118717.959,3536822.587
"NGAr105","NGA","Nigeria","Benue",0.59865774,1172,2151011.87,5521595.693,3370583.823
"NGAr106","NGA","Nigeria","Borno",0.508527981,1173,1942755.704,5487061.133,3544305.429
"NGAr107","NGA","Nigeria","Cross River",0.609058873,1174,877985.782,3665516.999,2787531.217
"NGAr108","NGA","Nigeria","Adamawa",0.481670965,1175,1278543.502,4097864.491,2819320.989
"NGAr109","NGA","Nigeria","Imo",0.643101444,1176,271319.6125,5159423.109,4888103.497
"NGAr110","NGA","Nigeria","Kaduna",0.513853532,1177,2451714.86,7689100.473,5237385.613
"NGAr111","NGA","Nigeria","Kano",0.483449503,1178,2341943.935,12277858.59,9935914.658
"NGAr112","NGA","Nigeria","Katsina",0.454076636,1179,2831543.014,7544124.114,4712581.1
"NGAr113","NGA","Nigeria","Kwara",0.566637376,1180,767923.7012,3021183.353,2253259.651
"NGAr114","NGA","Nigeria","Lagos",0.672814387,1181,101534.9011,10823405.44,10721870.54
"NGAr115","NGA","Nigeria","Niger",0.481821413,1182,2198176.67,5253139.885,3054963.215
"NGAr116","NGA","Nigeria","Ogun",0.661493043,1183,499870.609,4944173.604,4444302.995
"NGAr117","NGA","Nigeria","Ondo",0.605319974,1184,565426.6596,4472117.534,3906690.875
"NGAr118","NGA","Nigeria","Oyo",0.625989908,1185,755371.2171,7236874.795,6481503.578
"NGAr119","NGA","Nigeria","Plateau",0.561640428,1186,1473554.34,4100729.435,2627175.095
"NGAr120","NGA","Nigeria","Rivers",0.642340519,1187,526849.857,7061958.855,6535108.998
"NGAr121","NGA","Nigeria","Sokoto",0.338523296,1188,1679348.498,4840512.907,3161164.409
"NGAr122","NGA","Nigeria","Abia",0.639967261,1189,366857.0986,3811353.493,3444496.394
"NGAr123","NGA","Nigeria","Delta",0.654932672,1190,717810.1733,5508883.224,4791073.05
"NGAr124","NGA","Nigeria","Enugu",0.634214777,1191,467257.6323,4264707.704,3797450.072
"NGAr125","NGA","Nigeria","Jigawa",0.414192447,1192,2592623.953,5610533.377,3017909.424
"NGAr126","NGA","Nigeria","Kebbi",0.339242176,1193,1717084.577,4281751.592,2564667.014
"NGAr127","NGA","Nigeria","Kogi",0.55801794,1194,1004988.147,4446087.247,3441099.099
"NGAr128","NGA","Nigeria","Osun",0.608865655,1195,525564.017,4407830.326,3882266.309
"NGAr129","NGA","Nigeria","Taraba",0.500760975,1196,1309060.934,2943610.7,1634549.766
"NGAr130","NGA","Nigeria","Yobe",0.36417968,1197,1374463.012,3158482.05,1784019.038
"NGAr131","NGA","Nigeria","Bayelsa",0.642306334,1198,350189.3909,2197332.533,1847143.142
"NGAr132","NGA","Nigeria","Ebonyi",0.566162786,1199,613505.4143,2885456.099,2271950.685
"NGAr133","NGA","Nigeria","Ekiti",0.611183294,1200,241922.7277,3164001.447,2922078.719
"NGAr134","NGA","Nigeria","Gombe",0.411293157,1201,974569.0447,3138215.037,2163645.992
"NGAr135","NGA","Nigeria","Nassarawa",0.574801545,1202,820228.5103,2424776.584,1604548.074
"NGAr136","NGA","Nigeria","Zamfora",0.415884892,1203,1721724.007,4301634.842,2579910.834
"NGAr137","NGA","Nigeria","Abuja FCT",0.64008804,1204,336500.5412,2226036.639,1889536.098
"NICr101","NIC","Nicaragua","Pacifico (Chinandega, Leon, Managua, Masaya, Granada, Carazo, Rivas)",0.699863919,1205,608587.349,3211870.995,2603283.646
"NICr102","NIC","Nicaragua","Central-Norte (Boaco, Chontales, Jinotega, Matagalpa, Esteli, Madriz, Nueva Segovia)",0.607821684,1206,1016406.129,2103939.9,1087533.771
"NICr103","NIC","Nicaragua","Atlantico (Rio San Juan, Atlantico Norte (Raan), Atlantico Sur (Raas))",0.545060092,1207,601545.05,926971.2533,325426.2032
"NLDr101","NLD","Netherlands","Groningen",0.929525961,1208,195103.2112,562352.7655,367249.5543
"NLDr102","NLD","Netherlands","Friesland",0.905450046,1209,287370.7859,658844.4167,371473.6308
"NLDr103","NLD","Netherlands","Drenthe",0.903367454,1210,222197.2928,505362.2755,283164.9827
"NLDr104","NLD","Netherlands","Overijssel",0.921700561,1211,291526.7455,1152373.501,860846.7553
"NLDr105","NLD","Netherlands","Gelderland",0.921279205,1212,441718.8375,2055272.835,1613553.997
"NLDr106","NLD","Netherlands","Flevoland",0.912791773,1213,81733.39589,409416.1305,327682.7346
"NLDr107","NLD","Netherlands","Utrecht",0.951871903,1214,133285.2929,1284264.157,1150978.865
"NLDr108","NLD","Netherlands","Noord-Holland",0.948974276,1215,241134.8733,2764541.395,2523406.522
"NLDr109","NLD","Netherlands","Zuid-Holland",0.932694433,1216,215153.229,3584836.579,3369683.35
"NLDr110","NLD","Netherlands","Zeeland",0.906667567,1217,176564.4868,376860.969,200296.4822
"NLDr111","NLD","Netherlands","Noord-Brabant",0.931273709,1218,490996.2591,2513827.299,2022831.04
"NLDr112","NLD","Netherlands","Limburg",0.914445566,1219,216725.5887,1115265.506,898539.9176
"NORr101","NOR","Norway","Oslo og Akershus",0.968355879,1220,184811.5769,1214474.253,1029662.676
"NORr102","NOR","Norway","Hedmark og Oppland",0.926404512,1221,255873.4351,385806.3392,129932.9041
"NORr103","NOR","Norway","Sor-Ostlandet",0.918799594,1222,374941.5271,964175.9232,589234.3961
"NORr104","NOR","Norway","Agder og Rogaland",0.948563229,1223,266232.6238,733390.5192,467157.8954
"NORr105","NOR","Norway","Vestlandet",0.955931305,1224,349158.4192,775897.9589,426739.5398
"NORr106","NOR","Norway","Trondelag",0.950740402,1225,188657.6923,429160.0687,240502.3765
"NORr107","NOR","Norway","Nord-Norge",0.935943783,1226,199522.486,427718.4625,228195.9765
"NPLr101","NPL","Nepal","Eastern",0.576273278,1227,2109612.571,6207873.025,4098260.454
"NPLr102","NPL","Nepal","Central",0.584015825,1228,2140113.769,10388922.04,8248808.276
"NPLr103","NPL","Nepal","Western",0.60173352,1229,1829063.024,4781342.198,2952279.174
"NPLr104","NPL","Nepal","Mid-western",0.552797838,1230,1813465.457,3350092.17,1536626.713
"NPLr105","NPL","Nepal","Far-western",0.555784136,1231,1172689.579,2911093.983,1738404.404
"NZLr101","NZL","New Zealand","Northland",0.891376668,1232,113870.7815,158927.4866,45056.70509
"NZLr102","NZL","New Zealand","Auckland",0.941434729,1233,129227.4925,1479168.351,1349940.858
"NZLr103","NZL","New Zealand","Waikato",0.91264601,1234,188917.6182,431821.3261,242903.7079
"NZLr104","NZL","New Zealand","Bay of Plenty",0.909198034,1235,95066.814,277790.6219,182723.8079
"NZLr105","NZL","New Zealand","Gisborne",0.877829915,1236,14704.23051,46294.65642,31590.42591
"NZLr106","NZL","New Zealand","Hawkes Bay",0.900204516,1237,49314.32653,158659.324,109344.9975
"NZLr107","NZL","New Zealand","Taranaki",0.92962149,1238,47421.40383,115950.9508,68529.54701
"NZLr108","NZL","New Zealand","Manawatu-Wanganui",0.900328806,1239,100144.2488,238768.7281,138624.4792
"NZLr109","NZL","New Zealand","Wellington",0.94908762,1240,62304.85495,489735.0263,427430.1713
"NZLr110","NZL","New Zealand","Tasman - Nelson",0.917777354,1241,39370.40787,98859.50826,59489.10039
"NZLr111","NZL","New Zealand","Marlborough",0.923682496,1242,20495.05859,46477.51658,25982.45799
"NZLr112","NZL","New Zealand","West Coast",0.906510389,1243,33160.20366,33160.20366,0
"NZLr113","NZL","New Zealand","Canterbury",0.931140159,1244,177391.215,599938.6266,422547.4116
"NZLr114","NZL","New Zealand","Otago",0.926114763,1245,82842.81956,194751.6481,111908.8286
"NZLr115","NZL","New Zealand","Southland",0.909071105,1246,47324.31501,99205.84623,51881.53122
"OMNt","OMN","Oman","Total",0.833550828,1247,1068941.871,4186002.261,3117060.39
"PAKr101","PAK","Pakistan","Punjab",0.566477424,1248,19522587.28,115272411.9,95749824.61
"PAKr102","PAK","Pakistan","Sindh",0.533314386,1249,9339083.659,46940111.51,37601027.85
"PAKr103","PAK","Pakistan","Khyber Pakhtunkhwa (NWFrontier)",0.528781315,1250,3659857.272,29268535.57,25608678.3
"PAKr104","PAK","Pakistan","Balochistan",0.476839483,1251,3607153.346,7993268.27,4386114.924
"PAKr105","PAK","Pakistan","Islamabad (ICT)",0.67796963,1252,54502.23174,2318975.538,2264473.307
"PAKr106","PAK","Pakistan","Gilgit Baltistan",0.593284002,1253,473925.0802,1029433.59,555508.5096
"PAKr107","PAK","Pakistan","AJK",0.609918642,1254,761144.4174,3650036.359,2888891.941
"PAKr108","PAK","Pakistan","FATA",0.464189918,1255,1170593.01,4343373.655,3172780.645
"PANr101","PAN","Panama","Bocas del Toro",0.725259154,1256,62795.28295,142172.2547,79376.97175
"PANr102","PAN","Panama","Cocle",0.767611589,1257,169978.5798,263209.1181,93230.53823
"PANr103","PAN","Panama","Colon",0.804688942,1258,65314.06227,265763.4114,200449.3492
"PANr104","PAN","Panama","Chiriqui",0.793963575,1259,242333.8969,467532.8647,225198.9678
"PANr105","PAN","Panama","Darien",0.696172825,1260,54467.42115,54467.42115,0
"PANr106","PAN","Panama","Herrera",0.794021437,1261,63785.50317,119650.1648,55864.66163
"PANr107","PAN","Panama","Los Santos",0.789255133,1262,75791.12564,97041.69015,21250.56451
"PANr108","PAN","Panama","Panama",0.825980283,1263,196606.0503,1994402.731,1797796.68
"PANr109","PAN","Panama","Veraguas",0.73519185,1264,179236.6108,246833.7631,67597.15233
"PANr110","PAN","Panama","Kuna Yala",0.586893089,1265,12876.56165,12876.56165,0
"PANr111","PAN","Panama","Embera Wounaan",0.618075472,1266,10555.41995,10555.41995,0
"PANr112","PAN","Panama","Ngobe Bugle",0.567053515,1267,183238.2432,183238.2432,0
"PERr101","PER","Peru","North (Tumbes, Piura, Lambayeque, Cajamarca, La Libertad)",0.728029338,1268,2466475.624,6491711.794,4025236.171
"PERr102","PER","Peru","North East (Amazonas, Loreto, San Martin, Ucayali)",0.700032979,1269,1259428.313,2660469.777,1401041.465
"PERr103","PER","Peru","East (Madre de Dios, Cusco, Puno, Apurimac)",0.698434597,1270,1711212.273,3135425.445,1424213.172
"PERr104","PER","Peru","South (Tacna, Moquegua, Arequipa, Ica, Ayacucho)",0.777793772,1271,930096.68,3282659.13,2352562.45
"PERr105","PER","Peru","West (Ancash, Lima, Callao)",0.8161832,1272,992750.9077,11903868.44,10911117.53
"PERr106","PER","Peru","Central (Huancavelica, Huanuco, Junin, Pasco)",0.715151991,1273,1543201.17,2935831.312,1392630.142
"PHLr101","PHL","Philippines","National Capital Region",0.773133715,1274,2.187865309,12171956.29,12171954.1
"PHLr102","PHL","Philippines","Cordillera Admin Region",0.735174885,1275,848952.668,1852806.424,1003853.756
"PHLr103","PHL","Philippines","I-Ilocos",0.718538145,1276,785645.4785,5181572.405,4395926.927
"PHLr104","PHL","Philippines","II-Cagayan Valley",0.699276971,1277,1398643.514,3654977.747,2256334.233
"PHLr105","PHL","Philippines","III-Central Luzon",0.726093389,1278,1106681.742,11416052.41,10309370.67
"PHLr106","PHL","Philippines","IVA-CALABARZON",0.73782417,1279,1092323.755,14197826.97,13105503.21
"PHLr107","PHL","Philippines","IVB-MIMAROPA",0.683546566,1280,1342365.089,2862746.494,1520381.405
"PHLr108","PHL","Philippines","V-Bicol",0.686612572,1281,1634938.311,5766998.265,4132059.954
"PHLr109","PHL","Philippines","VI-Western Visayas",0.682279707,1282,1788340.007,7424731.634,5636391.626
"PHLr110","PHL","Philippines","VII-Central Visayas",0.699618013,1283,1388521.243,7162774.173,5774252.93
"PHLr111","PHL","Philippines","VIII-Eastern Visayas",0.694723897,1284,1538565.874,4116178.019,2577612.145
"PHLr112","PHL","Philippines","IX-Zamboanga Peninsula",0.680300934,1285,1308135.963,3491891.737,2183755.775
"PHLr113","PHL","Philippines","X-Northern Mindanao",0.694358326,1286,1425102.079,4877629.136,3452527.057
"PHLr114","PHL","Philippines","XI-Davao",0.695513605,1287,1311663.357,5052381.924,3740718.567
"PHLr115","PHL","Philippines","XII-SOCCSKSARGEN",0.663454995,1288,1450146.055,4387856.041,2937709.986
"PHLr116","PHL","Philippines","XIII-Caraga",0.698389667,1289,968919.5178,2609476.509,1640556.992
"PHLr117","PHL","Philippines","ARMM",0.595147092,1290,1014896.604,2685918.463,1671021.859
"PNGr101","PNG","Papua New Guinea","Western",0.549674481,1291,141548.34,202051.2823,60502.9423
"PNGr102","PNG","Papua New Guinea","Gulf",0.50967548,1292,117462.2668,129847.6545,12385.38769
"PNGr103","PNG","Papua New Guinea","Central",0.556733694,1293,224531.184,254162.3044,29631.12046
"PNGr104","PNG","Papua New Guinea","National Capital District",0.710882473,1294,19953.6767,369999.8333,350046.1566
"PNGr105","PNG","Papua New Guinea","Milne Bay",0.547893798,1295,204523.4845,265261.5655,60738.08092
"PNGr106","PNG","Papua New Guinea","Northern, Oro",0.542569773,1296,167770.2417,208136.0706,40365.82898
"PNGr107","PNG","Papua New Guinea","Southern Highlands",0.478081672,1297,343304.8642,642765.1408,299460.2767
"PNGr108","PNG","Papua New Guinea","Enga",0.479695536,1298,296002.7948,580592.1827,284589.3879
"PNGr109","PNG","Papua New Guinea","Western Highlands",0.571066075,1299,187099.4516,434915.0601,247815.6085
"PNGr110","PNG","Papua New Guinea","Chimbu, Simbu",0.558234956,1300,180128.2835,520019.1181,339890.8346
"PNGr111","PNG","Papua New Guinea","Eastern Highlands",0.511139492,1301,469949.963,709105.0912,239155.1282
"PNGr112","PNG","Papua New Guinea","Morobe",0.57949717,1302,536787.8178,732977.846,196190.0282
"PNGr113","PNG","Papua New Guinea","Madang",0.544503652,1303,420804.9677,551256.9376,130451.9699
"PNGr114","PNG","Papua New Guinea","East Sepik",0.537366603,1304,437564.4661,495984.0038,58419.53769
"PNGr115","PNG","Papua New Guinea","West Sepik, Sandaun",0.518567048,1305,216410.0181,251388.7876,34978.76954
"PNGr116","PNG","Papua New Guinea","Manus",0.596277823,1306,28456.58647,41531.65736,13075.07088
"PNGr117","PNG","Papua New Guinea","New Ireland",0.585405323,1307,122187.7411,155199.9201,33012.17901
"PNGr118","PNG","Papua New Guinea","East New Britain",0.586718968,1308,177147.7619,297932.8931,120785.1312
"PNGr119","PNG","Papua New Guinea","West New Britain",0.578101305,1309,189582.7193,261410.3178,71827.59856
"PNGr120","PNG","Papua New Guinea","Autonomous Region of Bougainville",0.579571076,1310,196089.2224,254070.0383,57980.8159
"PNGr121","PNG","Papua New Guinea","Hela",0.451707057,1311,203738.9143,485663.3476,281924.4333
"PNGr122","PNG","Papua New Guinea","Jiwaka",0.537922757,1312,162847.1964,465948.2138,303101.0174
"POLr101","POL","Poland","Lodzkie",0.858849287,1313,987363.9062,2499643.517,1512279.611
"POLr102","POL","Poland","Mazowieckie",0.919279035,1314,1853196.331,5356767.412,3503571.081
"POLr103","POL","Poland","Malopolskie",0.885851025,1315,1469661.073,3365535.279,1895874.207
"POLr104","POL","Poland","Slaskie",0.866497332,1316,914490.7325,4563162.089,3648671.356
"POLr105","POL","Poland","Lubelskie",0.848749112,1317,1222533.158,2155130.518,932597.3595
"POLr106","POL","Poland","Podkarpackie",0.846438684,1318,1170348.542,2130812.984,960464.4419
"POLr107","POL","Poland","Swietokrzyskie",0.841977016,1319,742773.5488,1269609.541,526835.9922
"POLr108","POL","Poland","Podlaskie",0.847790534,1320,548169.3703,1199028.222,650858.852
"POLr109","POL","Poland","Wielkopolskie",0.878189027,1321,1657643.75,3474639.514,1816995.764
"POLr110","POL","Poland","Zachodniopomorskie",0.845646567,1322,703511.9326,1714049.873,1010537.941
"POLr111","POL","Poland","Lubuskie",0.836783618,1323,465727.6532,1026858.906,561131.2529
"POLr112","POL","Poland","Dolnoslaskie",0.882573133,1324,1061213.303,2906960.022,1845746.719
"POLr113","POL","Poland","Opolskie",0.846767279,1325,549202.4154,990800.6064,441598.1909
"POLr114","POL","Poland","Kujawsko-Pomorskie",0.849670763,1326,935896.9698,2099004.357,1163107.387
"POLr115","POL","Poland","Warminsko-Mazurskie",0.827689818,1327,692824.8921,1457118.126,764293.2341
"POLr116","POL","Poland","Pomorskie",0.873978642,1328,795393.8689,2301949.57,1506555.701
"PRTr101","PRT","Portugal","Norte",0.83523256,1329,758306.3449,3159979.554,2401673.209
"PRTr102","PRT","Portugal","Algarve",0.83428485,1330,179130.2665,451669.3234,272539.0569
"PRTr103","PRT","Portugal","Centro",0.842783622,1331,1525293.807,2658471.774,1133177.967
"PRTr104","PRT","Portugal","Area Metropolitana de Lisboa",0.88928389,1332,323011.2642,3141056.382,2818045.118
"PRTr105","PRT","Portugal","Alentejo",0.82883073,1333,274596.9642,411302.4288,136705.4646
"PRTr106","PRT","Portugal","Regiao Autonoma dos Acores",0.797461779,1334,104152.12,223041.9044,118889.7844
"PRTr107","PRT","Portugal","Regiao Autonoma da Madeira",0.806370562,1335,43314.50495,254202.1465,210887.6415
"PRYr101","PRY","Paraguay","North-West (Boqueron, Alto Paraguay, Presidente Hayes, Conception, Amambay, San pedro, Cordillera)",0.69869243,1336,772445.5863,1253497.646,481052.0592
"PRYr102","PRY","Paraguay","North-East (Caaguazu, Alto Parana, Canideyu)",0.703381516,1337,644957.0321,1484480.685,839523.6534
"PRYr103","PRY","Paraguay","South-West (Caazapa, Itapua)",0.707259688,1338,450423.9839,741381.6351,290957.6512
"PRYr104","PRY","Paraguay","South-East (Guaira, Misiones, Paraguari, Neembucu)",0.712799763,1339,410082.3844,615940.4512,205858.0668
"PRYr105","PRY","Paraguay","Central (Asuncion, Central)",0.761321781,1340,81254.53097,2074791.692,1993537.161
"PSEr101","PSE","Palestine","Jenin, Tubas, Tulkarm, Nablus, Qalqiliya",0.703203557,1341,170550.3878,788009.6765,617459.2887
"PSEr102","PSE","Palestine","Salfit, Ramallah, Al-Bireh, Jericho, Al Aghwar",0.708005416,1342,112525.2025,613639.5331,501114.3307
"PSEr103","PSE","Palestine","Jerusalem",0.705126436,1343,23884.35235,529389.683,505505.3306
"PSEr104","PSE","Palestine","Bethlehem, Hebron",0.684840587,1344,62998.20914,935572.6913,872574.4821
"PSEr105","PSE","Palestine","North Gaza, Gaza",0.664820477,1345,6060.383893,871575.5287,865515.1448
"PSEr106","PSE","Palestine","Deir El-Balah, Khan Yunis, Rafah",0.688838205,1346,9065.806637,729626.8464,720561.0398
"QATt","QAT","Qatar","Total",0.849180294,1347,179364.5611,2398218.706,2218854.145
"ROUr101","ROU","Romania","Nord-Est",0.772138027,1348,1819952.331,3237383.257,1417430.926
"ROUr102","ROU","Romania","Sud-Est",0.791895293,1349,1122867.697,2479274.668,1356406.971
"ROUr103","ROU","Romania","Sud",0.781465821,1350,1694016.547,3117623.169,1423606.622
"ROUr104","ROU","Romania","Sud-Vest Oltenia",0.795778101,1351,1219354.512,2042188.906,822834.3934
"ROUr105","ROU","Romania","Vest",0.82019389,1352,833156.6001,1802556.897,969400.2966
"ROUr106","ROU","Romania","Nord-Vest",0.812200206,1353,1311876.495,2593573.832,1281697.337
"ROUr107","ROU","Romania","Centru",0.812039633,1354,1142863.162,2350973.75,1208110.588
"ROUr108","ROU","Romania","Bucuresti",0.916714399,1355,100722.4196,2281424.916,2180702.497
"RUSr101","RUS","Russian Federation","The Central Federal District",0.846717432,1356,7354589.828,39279384.33,31924794.5
"RUSr102","RUS","Russian Federation","The North West Federal District",0.834825468,1357,2866582.073,13778824.37,10912242.3
"RUSr103","RUS","Russian Federation","The South Federal District",0.800271475,1358,3161589.98,14001369.46,10839779.48
"RUSr104","RUS","Russian Federation","The North-Caucasian Federal District",0.794239074,1359,2307103.499,9752831.844,7445728.344
"RUSr105","RUS","Russian Federation","The Privolzhsky (Volga) Federal District",0.806366856,1360,7872160.635,29849069.38,21976908.74
"RUSr106","RUS","Russian Federation","The Urals  Federal District",0.840624561,1361,2958254.612,12245169.99,9286915.381
"RUSr107","RUS","Russian Federation","The Siberian  Federal District",0.795185299,1362,4663915.393,19196713.94,14532798.55
"RUSr108","RUS","Russian Federation","The Far East  Federal District",0.809802856,1363,1633530.324,6126458.064,4492927.74
"RWAr101","RWA","Rwanda","City of Kigali",0.63276221,1364,43334.13629,1305419.477,1262085.341
"RWAr102","RWA","Rwanda","South",0.52274181,1365,442540.6767,2826417.83,2383877.154
"RWAr103","RWA","Rwanda","West",0.529885629,1366,296004.3349,2648749.666,2352745.331
"RWAr104","RWA","Rwanda","North",0.530244577,1367,228007.8761,1814772.622,1586764.746
"RWAr105","RWA","Rwanda","East",0.512350386,1368,655316.4272,3027081.806,2371765.379
