"GDLcode","X1","X2","X3","X4","X5","X6"
"PRYr103",16375.3573171243,50428.1662067402,283648.36970468,239342.796018465,133085.620162661,18501.3256903297
"POLr112",289549.392282395,625463.122519371,1310227.26215463,508926.969629506,156085.421917454,16707.8534966479
"POLr114",186990.874896164,362128.394999352,932180.106567867,513644.58382242,104060.344011538,0
"POLr101",231722.760835247,480041.991269025,1138168.79432059,536256.281518561,103047.163188599,10406.4778332719
"POLr105",155109.772761408,361799.56310152,977000.444532555,518761.755411159,142459.084044605,0
"POLr111",78233.1166287156,199728.063763362,489852.7661647,196507.974243061,62536.9852001619,0
"POLr103",287656.365094239,552817.185942038,1401376.57783548,882350.856858399,225809.104045825,15525.1892240169
"POLr102",507033.47560474,992463.043218912,2589240.69740188,1048629.64137641,219400.69882852,0
"POLr113",88709.8325469346,179191.835386495,405839.757454125,258220.830417563,51781.6215730875,7056.78006356582
"POLr106",123539.786313748,286948.353292129,819518.395507834,668317.638208195,214024.990124392,18463.8205537029
"POLr108",125221.27492327,215532.480643319,498536.096307706,325505.20230919,29153.8493283182,5079.37069407406
"POLr116",201761.422068441,431241.771248579,992874.653340548,510412.279437964,165659.544989117,0
"POLr104",386257.459667307,967532.868025123,2315116.27203501,785493.264172784,98358.1416501298,10404.0834496502
"POLr107",89805.1074781572,225822.88301856,488167.560801308,347651.14725411,106209.832588522,11953.0598303282
"POLr115",144972.345773788,287222.663605984,646395.764265869,295276.178226705,83251.119081588,0
"POLr109",234127.221760008,526739.055443055,1415879.39832912,962496.865540592,329655.737369298,5741.28465391256
"POLr110",168951.627050659,373461.152355034,812892.278137086,282789.924301724,70406.0184400169,5548.65540876261
"RUSr101",4678159.51195684,8943402.88976857,18861511.4540341,6455338.31944245,340972.095197279,0
"RUSr108",686382.798657128,1535244.72295312,2861681.10674181,930394.59726258,107606.737690107,5148.12483075308
"RUSr102",1843809.76378672,3642296.3527628,6394995.8012299,1813641.05910541,84081.4224393458,0
"RUSr104",420654.017454754,1083154.7781309,3382989.70780651,4000390.42957319,840591.268095491,25051.6491297421
"RUSr105",3060185.0517259,6893005.66673249,14620111.1674416,4936623.74888185,339143.738383535,0
"RUSr107",2032094.6162672,4604851.5416199,9613834.2986605,2733210.74620998,212722.658831899,0
"RUSr103",1262226.8955859,3017419.4853231,6376635.94038928,3023097.48612051,321989.696007716,0
"RUSr106",1295926.70276364,2937025.89273921,6061612.89042291,1773570.46556337,177033.890928162,0
"SRBr101",185912.940615022,355381.70753693,870241.930989989,341782.65994051,38970.394545397,0
"SRBr104",127736.480264523,309898.626888403,617090.936670371,427407.39067562,132848.306602058,14449.904269688
"SRBr103",170687.129417213,383221.038188356,716952.947627912,557859.824368207,182307.799456715,38086.8247372286
"SRBr102",259205.070738137,450655.426357408,893961.94000063,399295.366623867,91277.7203897101,9036.72647040026
"SVKr101",62557.9790180845,150014.404700768,316038.002482529,73294.1019959326,9308.43315483374,0
"SVKr103",117029.632064453,216467.480986508,677286.308788823,262893.364964937,75772.3433363494,2526.25289916658
"SVKr104",86823.4935689124,272687.635602523,732320.018878708,386874.209178664,133155.106174226,15534.7435969657
"SVKr102",158456.198209694,321497.247366022,1032677.2953052,280326.385067417,39065.2126836398,1161.14863143252
"ZAFr102",633586.016050016,649426.986929259,1631203.52503377,1785834.78902446,1736706.1428429,386101.778359772
"ZAFr104",265716.812916041,318399.389893646,996260.636405516,759392.423798402,409741.120357673,89287.0968822308
"ZAFr107",1877927.37976976,1809350.07005845,4748514.36031145,2933912.31617491,1690001.31242446,539949.042573938
"ZAFr105",990886.797938077,870999.827387615,2456890.18829043,2045778.57267446,2829567.29436263,1540057.60972312
"ZAFr108",446571.727023061,339588.975451685,1359535.91937306,948275.129669442,855322.209705144,504371.110797067
"ZAFr106",574959.677160248,290117.116353755,1010811.87485107,927894.99089053,820969.944542805,225870.422410325
"ZAFr103",154394.131811584,161731.448352815,355446.597620091,304538.840404297,246460.878855185,39335.0560964428
"ZAFr109",295254.37104553,411565.39195924,1367726.66980253,1836445.76589816,1450664.88186813,429986.842434169
"ZAFr101",450993.79503869,872119.352050587,2333929.42077156,1506748.16183327,1039189.02426095,276143.348461745
"ESPr115",723965.560220119,1752265.32020848,4398738.20152317,1102006.86073282,35254.5716778375,0
"ESPr107",151201.308507193,345987.825972071,693552.076227397,136402.742493755,0,0
"ESPr119",187226.774640661,452694.853386699,1090580.67382937,250015.587546165,35366.1282360861,0
"ESPr103",63873.435666052,140736.625669403,290967.7940522,48162.7716450316,1839.57990183574,2886.88194080047
"ESPr109",299428.713787895,660902.513134684,1211625.15621736,199269.8626504,6592.40122526038,0
"ESPr110",192378.099739999,471198.305862075,1167115.22140393,177539.425418957,42808.1995378487,0
"ESPr112",789779.86178699,1958594.71195198,4066196.5351464,724715.489050258,116080.559347781,0
"ESPr117",NA,NA,NA,NA,NA,NA
"ESPr118",NA,NA,NA,NA,NA,NA
"ESPr108",715385.676934977,1647479.27673301,3563206.71965236,717178.389420429,87828.1497787256,0
"ESPr105",68933.1650773852,151032.484680161,318870.630252018,84018.6347921037,0,0
"ESPr113",520812.808361534,1220805.93684313,2664660.36979277,434676.082466568,50314.1875395609,0
"ESPr111",108155.332374376,250682.081291735,564831.816970279,104846.796438795,0,0
"ESPr101",262953.705960466,633935.940039673,1292911.91235224,316123.258106092,11085.7545685406,4099.93690951314
"ESPr114",102933.215713527,266605.993975654,573044.85804755,111927.931942623,33427.503664559,0
"ESPr106",38722.7873953199,84228.4767378874,163807.569190041,30395.5973361137,2916.48164063777,0
"ESPr104",237420.092429142,556577.734227759,1085097.58060013,174650.075658544,0,0
"ESPr102",136774.140822755,307890.976279086,509201.224389115,66318.3545706136,0,0
"ESPr116",115018.324566398,307707.919040128,814062.622410545,191766.41748435,35261.0937351567,5480.19376786155
"CHEr106",119782.446618773,238864.58009932,309829.37840245,115482.382296025,15803.6626589887,0
"CHEr105",179602.517799607,366873.496917808,462412.827061869,118477.355763558,12620.789476847,0
"CHEr102",320214.299027238,562809.208946459,659808.248562913,255502.03892221,23200.5615258298,0
"CHEr101",272114.783676952,429602.269583642,650569.300701542,210461.56151328,30697.9656669851,0
"CHEr103",182580.383642091,341685.987172575,411640.982118109,141053.519512386,11393.5623936434,0
"CHEr107",71546.4032058369,88427.066004453,157658.348730262,33147.6161533961,1538.24804433411,0
"CHEr104",255380.701645898,497020.318217856,561812.346332178,115853.859056574,14059.8707662959,0
"USAr101",591261.035015161,1461958.02046622,1960269.61504175,795096.06239821,96369.8440786674,0
"USAr102",65715.7638581859,181022.361428742,280495.305380014,134850.236206364,57420.5561266945,0
"USAr103",742834.406081203,1969902.22459236,2579491.4362309,1333812.67300431,290595.296091228,0
"USAr104",347308.379557914,859492.877178663,1228660.9074398,510509.123081097,67022.0987425235,0
"USAr105",3458169.04112521,9149798.66845438,15725539.3789749,8549828.70953899,2299449.71730505,184540.814601435
"USAr106",739950.864482559,1490854.20656142,2188775.07414333,900096.43102723,198414.09978546,0
"USAr107",390090.035795235,965604.667532221,1698324.68260616,450917.157489663,103089.056576721,0
"USAr108",126097.516108596,291486.007617855,362410.654768492,133162.004476374,34878.0993130004,4153.92031568298
"USAr109",140660.603651945,207328.739037558,249543.209001028,63499.3296426199,12499.7550097429,2396.47385710663
"USAr110",2632286.56164769,5916853.14289045,7883700.38077306,3003909.13769793,749945.185897799,30950.8610930679
"USAr111",1177346.18956887,2703804.1421178,4300174.78668337,1734919.98785949,392000.953770465,0
"USAr112",111309.967456582,303439.630436257,565326.605729108,250580.193025284,137788.058934311,38589.056418459
"USAr113",174041.768304836,474318.609280387,607957.911930585,334581.270631161,69643.8177152586,10405.512137772
"USAr114",1674940.41175556,3519646.45830691,4768038.42989812,2563247.74306141,501512.816978,0
"USAr115",843817.874866483,1805132.78147248,2626070.48211337,1172428.50382098,211401.885203756,24634.2985229269
"USAr116",377159.243882279,992324.955372494,1265988.98349675,394423.838870425,129349.912378047,0
"USAr117",346082.39076267,862624.571448795,1119794.90410532,519882.68372772,95451.4379554913,0
"USAr118",630716.871547041,1258328.48156269,1791784.3069595,649915.021095384,132507.962401954,18849.2664334277
"USAr119",554149.198640981,1304601.03604367,2044106.04644522,722219.348632591,83437.4438987556,12034.747338779
"USAr120",192088.096204629,488294.157322798,471432.633016333,161011.369729105,17531.2737271346,0
"USAr121",616507.507688142,1498208.81045548,2574081.74240231,1208038.08412383,119201.088330237,0
"USAr122",773035.146542291,1784771.15547666,3028154.67762832,1070963.60265921,122313.140307559,14629.3503859515
"USAr123",1235403.9319943,3118324.87456433,3943985.50155865,1562831.81518631,195461.736696419,0
"USAr124",649822.487996949,1650212.58560662,2233817.22649539,841865.289200161,174819.573700879,0
"USAr125",329200.718518701,848697.042841675,1189909.18410737,540361.339749202,121326.113783056,0
"USAr126",717741.750883409,1711406.95918702,2710704.51344407,891388.706724029,115399.502761472,0
"USAr127",135814.55905858,343546.719832142,369233.827258053,163861.678517644,24784.2464736882,5899.73285989259
"USAr128",210616.707095418,535940.228128267,711510.842216761,363207.686703428,86649.8872216197,7070.50763450575
"USAr129",346767.236950402,789921.260152091,1034949.27873086,564170.313394244,166673.597772406,0
"USAr130",128753.692054459,402409.193699197,578184.012600593,205744.951213024,25400.3285826702,6890.34685005523
"USAr131",947019.858782658,2092280.09982264,3790056.4863883,1623678.4708433,455434.937646036,24246.1945170625
"USAr132",238137.19977273,616740.238907249,767168.450489867,415098.804377558,81408.6094525966,0
"USAr133",2525084.41457789,4977414.53628523,8060530.30012239,3406310.50674968,693268.21492922,54209.6173355934
"USAr134",1150354.28334667,3008136.38733834,4133123.35783739,1599991.93159809,231603.669879507,0
"USAr135",110272.937586278,229519.245744373,284686.334823005,115867.762869569,21367.0842767745,0
"USAr136",1427260.81235835,3392515.65186167,4410160.23111721,2048639.72214047,469025.281973312,21493.4205489901
"USAr137",487711.828347561,1123898.96196279,1504114.83046941,667794.979011684,143235.307633656,31496.9145748985
"USAr138",457807.052239583,1266067.41707652,1601796.70245215,578501.582209321,161480.765022427,0
"USAr139",1544030.28327432,3900908.69993029,5193552.43146779,2013995.89166278,279913.723664809,0
"USAr140",163466.998320533,310037.416028859,411512.455603861,129324.39179243,29597.928254317,0
"USAr141",615492.760509991,1585577.43303403,1855596.17629989,744226.400562128,140272.181593969,0
"USAr142",121124.075355205,254998.980315399,290491.379330851,146341.164130706,51312.4246678385,0
"USAr143",810047.221725784,2023585.90843308,2626355.05148054,993109.057179981,200356.169387214,13695.1217934052
"USAr144",2551175.45399497,6814572.21693488,11439775.2292953,5574380.93910672,1375716.45966773,55702.9310003548
"USAr145",199183.052892559,647393.598298174,977827.21486822,941834.354970665,241437.135559231,10870.060411151
"USAr146",85559.6504768894,211931.726669976,245465.716120145,77356.0078529982,10405.7331507241,2280.20302926726
"USAr147",998790.230206894,2159967.82887672,3572741.02640537,1334024.29271095,361287.89080007,0
"USAr148",746924.861673183,2045495.91095658,2710140.85546078,1434408.480395,251873.313514457,0
"USAr149",227292.555286067,579599.773471043,763537.605866016,242056.29841017,47613.9403263913,6303.52964031236
"USAr150",787571.941725346,1802423.79616364,2125379.0617826,867126.763855214,224223.835216471,17174.4422567282
"USAr151",76159.9483203417,182916.244445434,218117.206305182,92921.3814407253,22696.6424883169,0
"URYr105",9068.48679059074,26776.2331284851,65881.1933833855,32426.9390346162,7531.75892396509,1654.64743895726
"URYr106",11244.4227744298,34362.2636006562,77365.4127236658,27348.7146599061,6107.79574134204,0
"URYr103",54745.2250802496,156287.624498674,414252.997446432,144853.101280678,41134.2499312665,1630.1160627003
"URYr107",13784.6870057428,51463.6176122584,135275.261425119,74241.564917157,24785.5118581302,2050.8013815929
"URYr104",21857.788017014,63227.9738353259,158987.992904866,59654.2781780182,13367.9437336692,2208.80343110693
"URYr101",108159.934507692,287947.692982732,638107.895699248,228992.040874915,56678.1561500342,3845.4347853784
"URYr102",19195.2382840536,54132.6589202581,148625.960504508,65472.123160177,19918.9727682561,1876.34866274725
"VNMr104",58281.3839926216,296531.074085022,2441137.21568794,2405338.04486268,621371.769354279,11465.9600174538
"VNMr106",235179.164711535,1403500.19606131,8843646.14518868,5969225.77514057,1538987.18258511,22180.3763127893
"VNMr103",329451.348007,1618165.55473079,8566474.89887069,6747200.20470373,1825961.10811097,29523.5655768209
"VNMr102",146159.602493339,864219.324415537,6754019.62077825,4575209.5740307,1752313.2476772,34651.0806049706
"VNMr101",326579.258948929,1830484.37937905,8075196.37411414,6379023.01373935,936314.178838266,17881.1149802633
"VNMr105",332398.198105797,1475176.47851417,8480291.13992924,5086683.37929527,1729202.27684226,56297.7373132651
"SWEr101",472987.138420581,624039.28663754,909265.89719096,191215.846190236,12559.0206257502,7127.72392437502
"SWEr102",369313.428182114,525284.654032318,607969.280757348,118834.033231266,7172.81087776501,0
"SWEr103",168524.384990175,261162.65344303,277940.242704047,66687.576640606,25523.1968813545,0
"SWEr104",252233.973183582,447520.922635469,575356.509648873,158779.357547565,25645.2959498036,0
"SWEr105",404105.238498484,631318.262339187,663015.697623791,222718.965744452,32245.4717832039,0
"SWEr106",168113.423476335,291528.232601275,276929.929654548,87443.1332953972,3008.74347373829,0
"SWEr107",72844.0240673784,139684.445711391,121780.094113903,23950.8304504955,474.449416459043,0
"SWEr108",98865.5511180718,173011.673999279,150803.842252606,59516.2054543616,8334.94097568079,0
"GBRr101",343603.88579446,754446.677010691,954531.239524977,260007.921659132,39021.4080107409,0
"GBRr102",1023789.71043602,2179403.17760256,2874349.30900023,955422.451453443,146669.224507743,0
"GBRr103",665486.221982982,1738216.62110212,2195015.91586566,704070.219464621,46002.2465846192,0
"GBRr104",558332.203034031,1630516.92300931,2141823.44323921,474625.936469366,51621.6202480919,0
"GBRr105",701839.908766441,1696423.53221036,2540238.50515351,734706.812073315,112174.805796371,0
"GBRr106",715518.099419474,1996760.22735896,2668511.19391704,741783.776335389,82469.2019691368,0
"GBRr107",1027441.34602677,2252800.71481589,4149392.11070092,1063174.94184481,172250.285611615,0
"GBRr108",1069000.96343808,2792339.4211835,4026179.04270902,1002865.68077183,145972.32189756,0
"GBRr109",621182.781575058,1886707.84473341,2181693.53165495,503089.764373211,43063.4326633744,0
"GBRr110",414748.507564234,981952.910183829,1342922.92376276,306413.693742483,34837.8767466896,0
"GBRr111",834192.23615952,1843334.39914239,2170951.77005534,478785.669036829,33637.0876059279,0
"GBRr112",154834.677044476,551888.466768994,835672.969587429,288657.553654864,23451.8739442365,0
"AUSr101",1225071.5207939,3043540.95272572,2748120.34477963,438176.603700758,NA,NA
"AUSr102",1007096.99374445,2502822.14167351,2192503.30134076,325184.093151953,NA,NA
"AUSr103",793393.256295217,2232083.33420203,1499509.14830465,228207.596559505,NA,NA
"AUSr104",339423.504516884,794155.326164791,462612.448169097,107982.910149229,NA,NA
"AUSr105",402098.665277603,1072262.75012593,704099.248198489,275673.233918054,NA,NA
"AUSr106",101791.153830972,238096.803136236,153004.146633516,12926.8257758784,NA,NA
"AUSr107",36145.7445129329,106508.965562797,79328.269483989,7096.47934028136,NA,NA
"AUSr108",60843.5780222533,179284.910121878,133532.060793283,11945.3949625862,NA,NA
"ISRt",476622.072395402,1172713.47498996,2735422.63862269,2546211.02745989,963722.047315108,102661.271216955
"LUXt",61615.1412779332,125718.293406702,285514.274499239,86721.0170719467,5705.09217383488,630.365683946223
"CIVr101",82036.34917175,97936.2202429512,386590.420361263,385311.945322333,475141.128459734,243128.221246596
"CIVr102",46905.2471059599,37276.1456966919,149293.782137639,152658.918214868,137549.956662262,59666.537710716
"CIVr103",70203.913139129,102295.010852326,370892.059538082,405160.398902778,400539.608602876,126764.678528579
"CIVr104",253758.324513245,314542.236048317,1188657.62138874,810793.440440584,681038.624548448,79585.4966113419
"CIVr105",52149.0382503548,109739.300180696,384676.038201117,403912.996372864,375347.533350913,360574.842983713
"CIVr106",33982.767417925,43999.1007675122,278671.004105618,332053.219299079,200907.874512646,78161.0288593009
"CIVr107",33757.0545197056,58888.5492462359,264841.906323268,337261.074754142,292898.185016214,201768.032829019
"CIVr108",210955.02097563,259446.306441475,908182.437316756,701114.806618934,359515.506157082,46761.2354901218
"CIVr110",166945.478265611,193392.981218909,756463.223530267,719446.335871588,423263.867902222,108367.042794565
"CIVr109",440776.722356989,649438.680186175,2455005.4233607,2086676.11716019,1908867.1127836,262275.357915728
