"GDLCODE,""X1est"",""X2est"",""X3est"",""X4est"",""X5est"""
NZLr107,20659.1131947761,8659.97713305689,15003.7252982397,41227.3510531746,30167.8333207527
NZLr108,45801.710345014,23728.8239991701,35480.5881264282,80927.3542731933,48597.5232561943
NZLr109,85755.0717496554,36513.4419009693,63397.7140870488,178223.596030706,133086.17623162
NZLr110,18375.0217204374,8532.8984386153,13963.8318318744,34870.1771879925,23673.0708210805
NZLr111,8259.69582998808,3545.1567031501,6123.60831952923,16279.7032743779,11098.8358729547
NZLr112,6386.8443941812,3308.87876015989,4947.60989645442,11284.958903984,6776.7080452205
NZLr113,107868.448771068,44663.8806054758,78257.0525412657,209462.278026507,146237.340055684
NZLr114,39672.667472062,17746.3068968242,29538.1858041795,76376.2650777007,51699.5747492336
NZLr115,18427.2284896734,9657.62299533645,14647.9816395195,33475.4121298324,21106.7547456382
OMNt,985493.655445002,587932.803530326,707799.316665145,1324215.30509781,661906.919261716
PAKr101,61041568.9553447,20698715.5460683,9369318.45787106,5710022.93427333,1330789.10644261
PAKr102,27867241.4608845,8589169.11484425,3533224.79673996,2125297.0619887,412674.565542639
PAKr103,17254162.705945,5295139.8783503,2101032.78861588,1293267.40827628,252228.218812529
PAKr104,7563501.47961507,1115750.7190998,398919.271488738,298110.385172813,38330.1446235704
PAKr105,489986.6170068,257415.703511335,156698.878544028,240008.542919645,61220.2580181926
PAKr106,5215937.48224995,1868551.53929358,873050.313688754,523183.170252396,133941.49451532
PAKr107,12380891.5679128,5139606.24761267,2719947.54482915,2100818.68308803,683049.95655732
PAKr108,2839014.46205485,479042.320018385,160636.202633642,117977.422335836,15775.5929572846
PANr101,56876.4361219965,25469.7487783754,21483.9001876838,35641.9332494884,12203.981662456
PANr102,81455.6316110665,44268.4788238938,43094.3904048828,63457.1549342775,27819.3442258794
PANr103,67674.4830702394,39693.5324638084,45795.1409328129,80040.7337053192,41336.1098278201
PANr104,121961.375831692,72719.7135800448,78579.4730386213,122844.866605827,63643.5709438147
PANr105,21607.308186518,11560.7745673467,7355.07651905334,10485.6986582278,3042.14206885423
PANr106,32509.0445526719,19383.5826507371,20945.5130570462,32744.5407558131,16964.3189837317
PANr107,27297.0471192964,16297.0908942993,17183.7304338964,24682.2539326819,13037.8776198259
PANr108,425377.130797256,265215.901100064,326225.087288654,702496.774538237,325607.106275788
PANr109,89953.9737653739,42298.7217094711,36777.6783796085,62032.529849985,21769.0962955615
PANr110,23378.1996733746,9132.65739183087,4879.50650906879,3487.24055793456,1029.39586779118
PANr111,5828.98917735389,2642.13665735631,1442.99578118304,1462.12777001116,409.75061409561
PANr112,115535.262427103,41896.2465108157,21347.9479073854,13475.1506488774,3550.39250581871
PERr101,2570641.17287851,1129611.86742621,909216.216116099,1449738.34183423,486515.401744948
PERr102,1149801.33783867,606492.445712231,379808.450350679,558183.993342365,150461.772756055
PERr103,1400304.00955427,738626.55708127,462555.81584936,679793.333181877,183242.284333218
PERr104,1035287.61058138,569224.828293415,569045.527963587,836659.678157927,387269.355003686
PERr105,2535706.67295763,1517209.27170048,1811289.52074056,3504649.9091707,1724319.62543063
PERr106,1250111.50666399,605779.049251785,417624.020400109,646227.895802833,205335.527881287
PHLr101,4998471.53435778,2425050.15450001,2330828.31461476,3712295.12093533,1385355.87559211
PHLr102,711054.033632682,319611.83018001,253006.328611688,407756.805408554,131690.002167066
PHLr103,2100497.7541702,1062531.06390388,716082.156603775,1047412.36880135,328742.656520788
PHLr104,1508745.28178229,773059.89244379,482547.57920262,738382.619171559,188773.627399746
PHLr105,4114747.986184,2103309.66087668,1410943.21326278,2100806.20149779,657933.938178749
PHLr106,5689630.94444611,2507497.60162374,2063241.09419383,3281745.52471297,1093298.83502336
PHLr107,1112249.78136038,599027.376325455,343108.958757471,468003.963885442,129669.919671254
PHLr108,2497772.70644846,1354996.75230221,801265.647020629,1158787.96505948,303907.929169224
PHLr109,2899791.32474139,1573084.61944305,930230.026953681,1345295.86283777,352822.166024106
PHLr110,2722154.48139639,1449005.20918705,891186.440652337,1328387.82463382,338188.044130395
PHLr111,1743354.34844668,938425.15397526,562761.40476173,835812.671455115,219392.421361214
PHLr112,1588292.27345201,881649.591737345,504992.163528725,719446.469198188,192172.502083731
PHLr113,1833810.12395622,997918.289625933,585710.410274329,856444.24939458,221992.926748933
PHLr114,2185349.88905087,1160146.93189148,705764.153635061,1054069.82683832,274430.19858427
PHLr115,2072479.46667972,1109463.56114543,615730.223577146,818352.050487695,233163.698110007
PHLr116,1161462.21030319,617249.375187973,374734.038973918,548507.199046176,143183.176488741
PHLr117,1826554.46631122,669680.83954021,338273.042360092,220604.027140305,58346.6246481765
PNGr101,116226.972366452,41207.0975788382,19890.369161765,11768.4337481472,2980.12714479746
PNGr102,98004.3225664841,29361.8508805513,11363.3252851728,7202.01032242191,1386.49094536998
PNGr103,186541.487968981,65694.5107990206,32804.1950921791,19688.0265740994,5069.77956572034
PNGr104,90985.0187052759,46508.2356150146,31198.6773143428,46452.8792969166,14548.1890684502
PNGr105,255367.485967953,91482.5591017472,42743.7377247971,25614.56523257,6557.65197293225
PNGr106,138515.285141557,47448.3479643734,21751.4276253876,13218.9455267044,3164.99374197733
PNGr107,441230.155185749,95823.950022074,33468.4518414547,22860.3592113321,3430.08373939052
PNGr108,223102.487982934,48452.1771846647,16922.9024512663,11559.0536056736,1734.37877546169
PNGr109,225887.952466867,82818.6820815316,41833.8496457623,27281.8538487415,7215.66195709807
PNGr110,322603.24688099,113611.522652518,56731.2932006536,34048.3040348636,8767.63323097457
PNGr111,444043.312999026,136272.706734461,54070.9842648653,33282.7940915846,6491.20191006246
PNGr112,463732.992595828,170204.34185515,88671.9622498676,57924.3142812186,15406.3890179356
PNGr113,341508.40323793,122096.358241142,55941.4935485857,33713.4695288054,8528.2754435373
PNGr114,296844.858681757,100657.754974507,45562.9509720784,27767.8142944514,6471.62107720675
PNGr115,199761.634691403,61570.0145789651,25327.3278634222,15234.8346320398,2958.18823416997
PNGr116,41360.4687258631,16425.5286233326,8733.0043656524,6358.2238359381,1957.77444921375
PNGr117,129328.202952322,49958.0462302083,26359.4137467138,17612.3500147778,5137.98705597802
PNGr118,163687.290677322,63224.1420936673,33559.8736727631,22904.9317891588,6962.76176708915
PNGr119,163915.169657148,60161.9337356181,31342.7769170763,20474.4410129885,5445.67867716912
PNGr120,168627.195951236,63072.3559427948,33238.9333957896,21772.0024069481,6223.51230323122
PNGr121,375685.473441465,58239.7735564888,20632.6882352362,15078.15761142,1992.90715539055
PNGr122,192036.050589492,66148.8528310657,29524.8583754312,18146.9596193361,4346.27858467471
POLr101,477660.46229285,269305.069963893,425259.680424583,865991.755594562,429571.031724111
POLr102,976085.84792617,447638.672934404,743917.821895335,1846107.95564192,1262029.70160217
POLr103,652809.393282265,375490.455727509,573830.972017432,1121565.09133368,605970.087639118
POLr104,890485.513012462,509972.900529624,800871.054693864,1526549.26074561,794287.271018436
POLr105,416131.953107604,221454.627225254,355087.174959075,755776.879650713,368653.365057354
POLr106,404125.574216178,229046.916706059,361810.649752706,741786.011610244,364628.847714813
POLr107,245638.841056853,129187.92834656,211027.676763103,445856.420706904,212847.133126579
POLr108,227014.507209575,125643.717289237,201426.254809178,416363.014286396,205358.506405614
POLr109,669913.36751792,393153.400649355,600461.623245125,1150722.09783,617358.5107576
POLr110,325573.134223617,184525.621029757,291483.228855147,597600.380009594,293753.635881886
POLr111,196030.429477091,105329.633357,171818.388852658,358935.383802022,174973.164511229
POLr112,563767.935516894,319226.544257351,486348.895164963,968841.197360848,531743.427699945
POLr113,193474.803486371,106216.403602745,170134.638798687,347567.087533639,169345.066578558
POLr114,401424.736990961,215690.597018405,351844.107771284,735016.203473219,358304.354746131
POLr115,290052.081669161,169653.922592919,242800.975574889,486611.429903358,235527.590259674
POLr116,445029.597085254,257398.15752898,394913.539378553,770165.632308978,409129.073698236
PRTr101,710234.509414934,425499.170197829,560261.45797886,1328029.52881902,588757.333589361
PRTr102,86833.3247270571,52021.5606635581,68497.6081390476,162364.990428382,71981.5160419553
PRTr103,437673.778422465,254386.763013525,338681.916501264,854110.070031001,375322.472031744
PRTr104,548935.26387479,284390.87023834,425236.21626575,969917.460243491,582443.189377629
PRTr105,147998.432346471,92327.1638403462,114772.955286248,256853.990250288,116925.458276646
PRTr106,64535.085740552,38728.1502106599,41358.8059483128,66134.604570512,35302.3535299633
PRTr107,63488.6434948925,37238.386128965,42962.5945345463,75090.0099526783,38779.3658889179
PRYr101,489126.131406385,249922.399394766,158696.334130803,243616.19404751,60338.9410205354
PRYr102,620759.140913513,329446.60830777,209718.969026613,309677.146994391,84796.1347577131
PRYr103,278289.810035704,146283.00400193,95939.3145409046,135254.545845349,39194.3255761128
PRYr104,352596.503341379,180484.246521693,122248.043572524,175822.335188564,53502.871375841
PRYr105,790389.537444267,386087.626922486,364562.591593025,595599.892457568,216394.351582654
PSEr101,369266.921559583,178939.36938429,123360.784666336,190887.440389892,60653.4839998999
PSEr102,159067.954549689,73940.3683439532,54354.557678746,85495.288663265,27419.8307643466
PSEr103,155014.358060461,75116.8595326608,51785.5559986876,80132.5336937035,25461.6927144876
PSEr104,333104.415133104,170832.83900763,107305.257141891,161126.31448582,41938.1742315551
PSEr105,391813.924652552,215197.260134419,124043.197708581,179539.276178655,47572.341325793
PSEr106,318014.720889453,167745.087344645,105048.302132585,154383.823540688,41615.0660926288
QATt,505051.108330696,307608.389805112,402228.49493007,935602.690324094,415219.316610028
ROUr101,1037625.74182983,551636.73140511,534049.697059379,794513.073419959,346171.756285725
ROUr102,704936.695639448,406603.19483482,414235.214784579,642265.044588135,312918.850153017
ROUr103,926872.679093722,517313.617492602,500663.19933112,746244.888722817,355275.615359739
ROUr104,560574.514813646,330767.576744915,338477.361538683,512536.275509089,262063.271393669
ROUr105,410005.539787665,247995.628442542,286924.275135629,580781.419127818,281288.137506345
ROUr106,640191.537806741,385543.722380825,430839.316650323,737819.363859543,386632.059302569
ROUr107,580203.069102664,350971.44804792,397100.085059743,667084.230024865,350746.167764808
ROUr108,419867.588209685,175139.884392291,308240.385214278,828019.745286127,554457.396897619
RUSr101,7674720.47386573,4763039.25427774,6090287.20414544,13868870.9545617,5752384.11314935
RUSr102,3637628.63453432,2171552.50108925,2693569.26897099,5377095.71818019,2139771.87722526
RUSr103,3973343.55439864,2267704.91065329,2410952.63415153,3449123.80772767,1380440.09306887
RUSr104,1899353.04834285,1073251.75944129,1090679.5284548,1565057.47007433,616204.193686733
RUSr105,5511769.38939379,3180576.80420129,3404370.90382204,5018301.32834503,1994369.57423785
RUSr106,2666322.71906698,1623078.36276252,2034542.8312962,4036386.62105808,1631432.46581621
RUSr107,9201731.34349942,5028166.97164819,5151488.44944505,7359692.39911794,2934283.8362894
RUSr108,2614448.92382237,1530526.22467892,1690285.68954853,2520391.90472844,1069672.25722174
RWAr101,638856.342651992,282298.264628514,151924.823655548,153277.32511224,42090.2439517065
RWAr102,1849174.1665287,542968.888551283,209228.511619328,130269.355394701,25700.0779059932
RWAr103,1705421.74084776,525640.679750604,216226.582459573,130064.104850957,25254.8920911021
RWAr104,1220137.50146922,376067.62614781,154698.486453153,93053.8693876327,18068.5165421863
RWAr105,1974455.75549979,546127.690492558,207005.34955282,127459.605096364,23600.5993584671
SAUr101,1916242.73854095,1104831.57651268,1552980.38091412,3393130.47052559,1837379.83350667
SAUr102,1689697.50632014,968127.223697229,1318079.52128245,3382197.26389002,1474951.48481016
SAUr103,1207975.57714792,723694.214913734,952899.569204623,2258728.93428698,1001365.70444675
SAUr104,1179231.05869662,693343.570509299,924369.143316767,2334479.48659304,1035759.74088428
SAUr105,154723.441888162,93208.4294779718,121975.664939743,281311.998840147,139501.464853977
SDNr101,427909.620572663,192143.852131029,103838.811384426,105416.510909967,28890.205001915
SDNr102,808842.341266636,321344.704240222,170878.756702808,123038.894321589,37868.3034687442
SDNr103,641890.829203895,197841.931826605,81383.8929025878,48953.8476687542,9505.49839815808
SDNr104,1296720.37028414,191289.271181517,68392.4960988681,51109.3717755856,6571.49065988554
SDNr105,1586431.08443097,229028.82437081,83885.3232899844,62076.1658939799,7845.60201425928
SDNr106,2713521.56672938,1218450.02216647,658477.492929696,668482.226365335,183202.691809117
SDNr107,3956986.46568657,1355463.91520861,621376.223101007,377627.555589707,90414.8404140968
SDNr108,1421387.79017123,343560.829884035,118045.549930005,78146.1932197025,12795.6367950238
SDNr109,1050850.97601413,264890.577342097,92056.0131147826,62393.885470991,10454.5480580034
SDNr110,1348852.9731541,152975.839258081,60342.7815250567,43166.2694293495,5244.13663340925
SDNr111,1953461.01017844,339362.398828671,115578.075033143,82714.767123351,11121.7488363991
SDNr112,2852111.86203332,335683.73597207,135183.848109499,99171.4634054091,11812.0904796968
SDNr113,2388373.11452674,414916.921924981,141309.995745807,101130.109555505,13597.8582469626
SDNr114,966736.605242285,132214.730038218,48855.1979805566,37048.2182838704,4797.24845506983
SDNr115,4035143.14503235,523408.154605202,198998.778574682,148420.8343323,19142.0874554622
SENr101,1605747.56167503,697745.843654602,384193.358579474,370747.04475586,99114.1913350386
SENr102,372396.471538578,134347.374906455,67745.0773300923,41858.9249596888,10817.1512651859
SENr103,1410115.26755721,154537.368066243,61832.3942792577,44681.4228694891,5502.54722779939
SENr104,1087158.55448607,226838.428496844,78888.4764590562,53740.2856171651,7867.25494086052
SENr105,675021.228823866,75546.2832638806,30617.3520801389,22690.3365957493,2750.7992363655
SENr106,1474280.98163343,206350.020958139,77014.3349804872,58570.2578891673,7549.40453878001
SENr107,1209614.35878533,430188.435021412,196914.062261212,119978.2145437,30056.9293883483
SENr108,823010.312753431,92818.0627008801,37855.1637099363,28430.6079652423,3389.85287051048
SENr109,552248.866817176,132189.681241868,46441.5932735168,31624.3187792161,5051.53988822254
SENr110,1040341.54558022,148144.368816288,55843.0601235626,42235.0582608057,5378.96721912065
SGPt,957335.865949308,407159.80518089,712748.293936251,1989166.74399755,1468591.290936
SLBt,363160.927897777,127894.763568789,63863.5515258488,38328.8569045562,9869.90010302881
SLEr101,488276.017366772,65441.7224107015,22631.3636907431,16550.3616200115,2222.53491177218
SLEr102,279770.940091068,30583.6648580282,11268.6748351642,8092.70429588053,1028.01591985891
SLEr103,311089.234099323,32795.696950644,12381.0026201949,8828.57088938015,1113.49544045838
SLEr104,622874.034523737,68090.5983818082,25088.2559712245,18017.3658255638,2288.74529766643
SLEr105,484908.720351043,53008.6712548638,19531.2590099343,14026.5564501354,1781.79293402317
SLEr106,391860.67358086,42836.956218316,15783.4495242206,11335.0319923942,1439.88868420941
SLEr107,611212.625589231,72970.6726126556,25998.0173508232,18867.1142359378,2557.57021135257
SLEr108,377987.335928677,41320.3672935388,15224.6562098399,10933.7293439509,1388.91122399364
SLEr109,485657.626579567,76492.9035249802,25381.0075817129,18466.5736267468,2426.88868699295
SLEr110,200489.64963387,21916.8876149533,8075.36575744668,5799.39949568552,736.697498044163
SLEr111,305983.81232553,32257.4723933613,12177.8125594989,8683.68134287877,1095.22137873074
SLEr112,247125.350022577,26052.4865530212,9835.31177157112,7013.3049687622,884.546684068039
SLEr113,286870.448166151,53208.4232015337,17313.1448652721,12012.0493776695,1706.93438937351
SLEr114,659411.996705535,226382.312567058,100138.938516734,60382.1221540812,14491.6300565923
SLVr101,605893.901371344,300015.074775726,171398.204875071,200732.259566039,53272.5594118203
SLVr102,1173742.33303075,622181.13605313,396361.005114164,570521.257589193,167434.268212761
SLVr103,375036.304906453,179870.138091013,103815.723141008,118027.66108718,31980.1727743454
SLVr104,613594.710318229,282268.158304047,153277.199404028,160949.506170174,44688.425803523
SOMr101,1264914.7946881,145859.427659657,58640.2623063736,43506.1637730217,5185.35157284668
SOMr102,458369.188030073,47081.6433745011,19593.4767888784,13715.1406465797,1676.55115996827
SOMr103,419333.311596839,47557.3443118831,18759.4488884117,13419.5906220703,1630.30458079627
SOMr104,248063.026626218,24317.4058274039,10460.0455441322,7265.47721333117,877.044788914869
SOMr105,554936.622786863,54399.9613659912,23399.9497119899,16253.4475312041,1962.01860395182
SOMr106,499889.841042632,49003.772545059,21078.7983016664,14641.1913886046,1767.39672203768
SOMr107,250062.139280354,24513.3771269824,10544.3419009675,7324.02889526881,884.112796427353
SOMr108,470206.154506856,50049.6362050452,20327.8941144253,14370.0940772272,1763.22109644606
SOMr109,472484.52142962,46317.2525588964,19923.2012939126,13838.5214870057,1670.50323056482
SOMr110,910740.312720129,89279.0920476957,38403.0836013468,26674.5233230612,3219.98830776769
SOMr111,544232.631961561,53350.6583222777,22948.5957433659,15939.9401033111,1924.17386948412
SOMr112,335690.655882505,32907.4671972881,14155.0298608648,9831.98844347553,1186.85861586617
SOMr113,487774.962608548,47816.1613986579,20567.9515950627,14286.3607054422,1724.56369228931
SOMr114,851106.228122206,83433.213860865,35888.4999112236,24927.9104211839,3009.14768452106
SOMr115,1274543.01077014,124942.358637266,53743.5107598659,37329.8807488718,4506.2390838606
SOMr116,1476923.52458397,171936.483721849,69401.7356390291,51064.20215246,6098.05390268971
SOMr117,565052.388566811,55391.6012128138,23826.5000617584,16549.7265324288,1997.7836261877
SOMr118,597633.236078868,58585.4737617658,25200.3329681675,17503.9816199738,2112.97557122486
SRBr101,369847.195803305,216824.627071211,263518.450708819,507229.237176051,247272.489240614
SRBr102,567617.154029886,316212.46266719,324349.196656666,465361.327138009,214824.859508249
SRBr103,591461.910011264,326628.667875978,323856.538995379,484155.886321622,225410.996795757
SRBr104,502658.738132144,273028.722320402,273753.324829214,410034.052238722,191408.162479518
SSDr101,993250.981212183,187318.600908878,62766.0843190477,44498.7841672798,6295.54939261162
SSDr102,1333085.04278386,130681.183845521,56212.0459923746,39044.5087021085,4713.21867613772
SSDr103,644098.96898913,66158.9800269046,27532.6931394896,19272.4733265084,2355.88451796687
SSDr104,1237622.93792351,121323.11554893,52186.7062303048,36248.5348037308,4375.70549351915
SSDr105,849838.560524466,83308.9454930725,35835.0463152261,24890.7819132772,3004.66575395771
SSDr106,322652.238069356,50018.4186269354,17720.0970149395,12949.6657262825,1711.58056248715
SSDr107,719805.420988539,73935.2099028776,30768.8456749463,21537.7316905966,2632.79174304057
SSDr108,633875.678400988,124592.683643024,41970.8857896085,28734.1582052986,4183.59396108032
SSDr109,953942.987420436,270245.320661469,102758.783572057,64680.6829884281,12123.2253576099
SSDr110,974977.93781234,106104.001530962,43319.0271339689,30726.8211693614,3663.21235336817
STPr101,65029.673333,29200.2126998294,15780.4444185652,16020.2083309219,4390.4612176835
STPr102,14624.670652206,5138.34273304544,2645.59391531756,1643.90200277141,419.49069665958
STPr103,22314.5039145486,7876.11964269128,4011.08343398872,2392.38280485615,609.910203915255
STPr104,3945.33367785795,1637.80302156816,866.747002165255,669.453460277552,217.662838131076
SURr101,73659.8302597745,39208.1467906689,37571.32897516,56617.2720523465,22413.42192205
SURr102,56311.9228500104,26530.693404862,23821.7422690002,42072.4417284875,14813.1997476398
SURr103,21075.3132117995,9910.16595677062,8616.64091766268,14533.5991416977,5100.28077206951
SURr104,21055.168311214,9780.48670733373,7175.77233597947,11326.2279522419,3626.34469323087
SURr105,31415.0350036021,11530.2888569863,6006.97565710086,3924.01314928676,1043.68733302395
SVKr101,107132.939035022,47460.0571813247,80792.387836477,225090.126803172,168753.489144004
SVKr102,358097.491542426,219067.551415371,284243.69716792,671205.103834836,300880.156039446
SVKr103,283580.837612481,180999.908849072,216005.02344686,452682.464316277,211363.765775311
SVKr104,391935.144678782,237452.631145889,271883.452082833,473039.75914558,242134.012946916
SVNr101,22280.0584071685,12797.4057937457,17358.3207649556,44543.1666323232,19728.0484018069
SVNr102,63423.1469503426,38793.1947969207,51111.3320668738,111528.917754417,58602.4084314458
SVNr103,13828.0694048059,8532.59501348824,11169.7984752358,25607.5001854692,12188.0369210009
SVNr104,49295.4114705527,29895.460242978,40553.6350687643,88130.9024630186,46180.5907546864
SVNr105,11044.3202636998,6467.0392858658,8660.56118326978,21907.5723305786,9649.50693658597
SVNr106,14665.0121132228,9049.02959096671,11845.8495648468,27157.3919262183,12925.7168047454
SVNr107,27697.2407150253,16569.6712359108,22816.5162431193,49265.370562938,26069.2012430066
SVNr108,103459.673026896,63472.067014245,81988.4139304757,191793.080638773,93974.7653896105
SVNr109,35269.2091357967,15000.1737440133,26258.3587789147,73282.8888954802,54104.369445795
SVNr110,10112.4709515871,5400.21487973742,8001.76144300317,18031.2098404099,11009.3428852625
SVNr111,22986.4461484762,12230.0887470128,17793.8154571222,42260.8375029309,22954.8121444579
SVNr112,21361.1182108777,11195.2606739034,16980.1588734785,38805.1972147589,24467.2650269814
SWEr101,373386.280208376,167989.976636144,282557.723747513,794744.639426097,596368.379981869
SWEr102,283541.059762815,125080.32345835,212425.098805103,578432.38262885,430549.135344882
SWEr103,146501.823083114,61344.0870142994,105280.565684037,295806.416390238,221086.107828311
SWEr104,249782.075475277,110789.778096904,187557.627773318,516837.051627666,386061.467026835
SWEr105,331183.039339021,148837.063717009,250533.074705189,700290.388862916,522193.433375865
SWEr106,154909.365698405,67277.5418991771,112914.389162593,295840.505029834,205077.198209991
SWEr107,67262.9428941517,29792.535509782,49928.837365353,132555.903233909,91468.7809968047
SWEr108,89237.1882739818,39365.7849172189,66855.2856226439,182046.577224467,135504.163961688
SWZr101,142836.635969674,61051.4895932595,33504.9119287903,30038.6204275683,8579.34208070838
SWZr102,238707.073560104,87612.8742189302,45643.9911618407,29816.6051818885,7930.45587723622
SWZr103,122844.472006608,41655.5934912465,18855.4946852846,11491.2634866836,2678.17633017727
SWZr104,132226.254181661,46508.8212792304,23843.9407063474,14519.6613430254,3699.32248973569
TCDr101,707160.010270992,239792.393096285,108542.54650216,66150.0014818144,15417.0486487484
TCDr102,1388577.68206247,136121.079698299,58551.9978268452,40669.8234927477,4909.41691964206
TCDr103,1533534.23573894,150331.046379082,64664.3644056062,44915.4321672173,5421.92130915182
TCDr104,1204042.96033442,118031.299135114,50770.7431191149,35265.0163595842,4256.9810517636
TCDr105,1302084.73039366,127642.249799519,54904.8593314122,38136.545647959,4603.61482744518
TCDr106,1423232.90905536,190028.280020983,70673.0252376673,53377.3405432754,6946.44514271182
TCDr107,2566839.11333413,291109.835851543,114831.056392827,82144.5116356019,9979.48278590134
TCDr108,1497557.0442478,172685.792180596,69425.3385779253,51507.7871648676,6139.03782881494
TGOr101,735454.450424141,270455.684156414,137398.403407815,90572.0696989158,23918.3923127144
TGOr102,1210369.81554261,362623.781315092,140338.972498227,88946.0350034284,17123.3956406415
TGOr103,1306428.78553697,261855.433890411,88413.6650300931,60272.7279306226,8697.38761189988
TGOr104,524109.568458324,120502.496599633,41268.6031099508,28482.8046086463,4550.52722344556
TGOr105,686203.067582536,119209.709272432,40599.7505042514,29055.6743332359,3906.79830754465
TGOr106,771072.405999614,87935.8784029965,34960.2218848049,25347.4813875564,3110.01232502789
THAr101,2392284.96219328,1427572.52502053,1498405.58721781,2205531.72371687,1171091.20185151
THAr102,6513816.72446359,3154167.26562222,2982226.66657701,4880182.6082688,1713503.73506839
THAr103,4275449.06482339,1905117.70008662,1577332.24189145,2617557.88018189,894435.113016647
THAr104,7758015.90004077,3456931.23333505,2862148.14554136,4749689.52871081,1622997.19237201
THAr105,3197995.19043141,1498849.57110419,1310260.42647984,2256405.29721078,791855.514773778
TJKr101,280472.778311463,125888.129100249,98476.0310792245,162937.469707866,50872.591801197
TJKr102,1472593.72472968,695082.306143779,382701.869697375,416793.646641538,114532.452787631
TJKr103,1068354.67965594,557667.250881303,320835.247958061,431801.260668258,121668.560836442
TJKr104,867718.468864388,446174.332058494,255467.31470014,314721.976492146,85352.9078848317
TJKr105,75189.9936505267,41737.4234659232,23906.4045100247,34058.7033980431,9097.47497548232
TKMr101,255361.32466602,113787.66818706,94209.9051165899,156339.845835782,53422.2561945473
TKMr102,301708.556557149,160340.488370389,97343.2152925039,142483.59853415,37194.1412458082
TKMr103,150294.942135203,75622.0616853847,51067.8103027446,74324.5827669233,23735.6031097449
TKMr104,536805.03035129,285280.542614985,173194.715575416,253509.258432972,66176.4530253364
TKMr105,435750.926687259,229688.14500657,145591.094070262,209162.279896008,60196.554339901
TKMr106,564408.544466707,299950.199268115,182100.710314275,266545.176499843,69579.3694510593
TLSr101,25986.9157492792,10220.2827739894,5484.71341548749,3980.94231778021,1214.14574346373
TLSr102,37494.3872124578,13405.0233895266,6141.84599988468,3701.41955162301,936.323846507823
TLSr103,77661.0969289813,30284.0830687742,16138.1711456299,11227.5990111159,3372.04984549879
TLSr104,55787.3064035797,20866.3663457575,10996.5094978827,7202.87947886606,2058.93827391407
TLSr105,38648.7106988572,15353.631315238,8349.09091942845,6105.02912490821,1858.53794156817
TLSr106,97381.4960214336,46638.5751010776,32329.3577565721,50306.9589381601,16078.6121827566
TLSr107,73024.644678308,25014.5588418642,11467.2562812587,6968.96951930606,1668.57067926305
TLSr108,34758.1170855622,14856.3763709826,8153.14393157229,7309.65048863133,2087.71212325153
TLSr109,43630.5577279894,17429.0037701651,9219.95586088709,6618.50058810699,2024.98205285145
TLSr110,30141.8286073324,11975.0370435785,6367.86421084772,4585.09288580193,1411.17725243945
TLSr111,33896.7545907697,13650.4638049347,7331.69056159664,5450.04565899402,1679.04538370503
TLSr112,48611.6030438692,16651.882526714,7633.61071871744,4639.15684067633,1110.74687002303
TLSr113,45125.2348976184,17431.3762945838,9197.33445552073,6145.30638617871,1792.74796609836
TONt,36295.387153837,18579.6772634086,17726.1550251344,20502.2906021839,7677.48995543606
TTOr101,88526.1593355652,52827.1150010397,55448.2822321179,81615.3827319962,43336.060699281
TTOr102,33149.4046638039,17564.26399693,17084.0500763662,25871.3635207528,10160.9177421471
TTOr103,144164.090962244,86028.5035456539,90297.0518929964,132909.950554772,70572.4030443342
TTOr104,106552.346011703,61552.4618991987,62318.6316256166,91375.2305019938,42338.3299614877
TTOr105,17128.3062112956,9539.59186992263,9488.97913749959,13940.7462885524,6524.37649272974
TUNr101,840782.603670292,453946.246482453,455897.778212538,667525.249539018,292015.122095699
TUNr102,627003.684413177,279517.769020883,217544.287059347,361469.563988978,112098.695517614
TUNr103,498981.870139796,255903.211175559,160740.522947128,241363.086402625,62822.3093348915
TUNr104,616147.669136036,321621.071472888,185033.953583379,249030.912071665,70169.3937360323
TUNr105,954887.474951759,427606.681376309,360689.041035029,598385.517158673,204890.28547823
TUNr106,240468.017705408,107932.288615055,84430.0688561668,139697.159155585,43616.465667785
TUNr107,411123.327775668,183278.469056921,142642.752280045,237013.870462107,73502.5804252583
TURr101,3167228.50151659,1951366.29404083,2345254.95820209,4835803.31890566,2275283.92733483
TURr102,930762.3768763,555423.295113308,582982.198159591,858102.601439563,455634.528411239
TURr103,2812523.40463747,1666572.2872244,1777014.16428923,2581424.84803969,1283380.29580921
TURr104,1603680.43931984,1009410.14106202,1210881.0857755,2464034.09898701,1157218.23485563
TURr105,1737541.52798815,1039636.85718955,1241149.37861705,2401490.21303843,1181555.02316681
TURr106,3106359.7513374,1677152.14752082,1684362.28673318,2466242.23564763,1078880.57876096
TURr107,1180065.77846257,652290.451978101,648650.60562424,971157.104160628,453594.059774463
TURr108,1408355.77467284,756237.496590638,754615.247108904,1112470.3055876,484239.176040022
TURr109,728097.145815997,428269.773035955,448023.769067154,663040.120798535,312630.19128236
TURr110,751582.371458287,352918.765231771,336728.779222156,570597.547726471,197764.536361315
TURr111,1433124.25277152,639863.72880595,541493.89845932,903106.816307671,310933.303655538
TURr112,3279688.25613603,1441187.05273874,1160000.77247084,1849612.40967743,620708.508976962
TZAr201,1984056.94664625,272919.455672496,123238.005332392,76173.1861268501,9630.40622200808
TZAr202,2203400.57032301,655399.662721137,317300.183618705,188267.924111325,43781.6592258271
