"GDLcode","X1","X2","X3"
"TZAr211",0,1820421.55729635,7641.95370365486
"TZAr212",4946.2729398679,3130784.48075459,27738.6753055424
"TZAr213",0,1586350.05,0
"TZAr214",0,2701302.048,0
"TZAr215",0,1833753.36104273,10125.9439572703
"TZAr216",4700.90005126586,2366181.22416807,72564.8247806597
"TZAr217",0,3627879.869,0
"TZAr218",24275.1984686981,2740133.30149543,7381.11703586752
"TZAr219",17110.9120989931,5258268.7531765,1909.87072451019
"TZAr220",0,1970521.593,0
"TZAr221",0,213893.2029,0
"TZAr222",0,124211.374804059,1377.75229594146
"TZAr223",0,688949.553574344,23603.1393256555
"TZAr224",0,229682.596032339,1262.1494676605
"TZAr225",0,211511.42547148,3817.26892852004
"TLSr101",2597.4120466558,576.582878030651,51608.5944253136
"TLSr102",12401.229763853,0,48810.940276147
"TLSr103",17228.4137918861,433.145164868853,100485.257943245
"TLSr104",18039.9662506673,3175.31847454475,76666.8618647879
"TLSr105",12046.0558687521,1742.08620792444,50866.4558633234
"TLSr106",6112.61012406675,2004.75602675781,280074.337249175
"TLSr107",15053.597452984,0,114435.174447016
"TLSr108",6024.24685590277,2362.71336554562,60474.8145285516
"TLSr109",3964.91725872504,238.226666068426,57602.9219352065
"TLSr110",8395.85749988439,611.066490598108,41679.7684795175
"TLSr111",6222.75118824986,611.150347387602,40856.1692743625
"TLSr112",32199.1578646042,405.245202061197,32975.7565233346
"TLSr113",15988.6663993607,18.7428433167713,59806.7664873225
"TGOr101",1132.94770722321,4323.65327129227,1741178.97802148
"TGOr102",6936.50236373944,471879.396068344,867325.428567917
"TGOr103",424.195000476018,246440.234584113,1398251.87341541
"TGOr104",10254.1831249027,57445.6193193578,697350.419455739
"TGOr105",29359.9678725522,74907.0528496388,798444.542577809
"TGOr106",3157.51953503109,397483.4731316,660191.510333369
"UGAr101",210120.794586826,23901.562250703,4462857.70516247
"UGAr102",288552.201432134,18547.834606985,3632547.74896088
"UGAr103",1701.68586291805,3737.42281443121,1604442.11232265
"UGAr104",735309.935505085,16494.7645748728,3431565.05092004
"UGAr105",2248975.02653251,35690.9094869489,3278625.08598054
"UGAr106",3880349.51292723,911.23644103659,1027837.56063173
"UGAr107",2223924.57735696,2773.69755760778,635521.166085433
"UGAr108",836291.51854339,49947.4470708464,4100045.72738576
"UGAr109",136030.001166774,2220.12115978906,4473625.16567344
"ZMBr101",871263.451062435,3123.76775069352,1145835.76518687
"ZMBr102",281067.705066994,3332.97245494826,2062646.83047806
"ZMBr103",1094947.84364602,2114.16127444523,840795.234079539
"ZMBr104",1068637.47419056,0,202225.160809443
"ZMBr105",90879.0956954805,4401.75177368693,2355846.86753083
"ZMBr106",1722162.96429952,4140.15385913046,579028.480841345
"ZMBr107",437329.355655732,209.584724166399,435842.159820102
"ZMBr108",752645.024869799,9050.41136145309,1218469.83776875
"ZMBr109",798236.218737792,488.004706749426,253153.989555458
"ZWEr101",415009.060749619,366.848977293457,1493742.00827309
"ZWEr102",569261.229867825,2394.06939351207,704889.679738663
"ZWEr103",321202.701826308,348.233671890872,1183045.9375018
"ZWEr104",480767.508916575,0,1210276.27408342
"ZWEr105",568071.450699899,409.858800895605,244440.838999205
"ZWEr106",354883.04039132,869.67948686311,379925.407021817
"ZWEr107",721471.003243635,380.802310866553,1032505.0784455
"ZWEr108",624862.439054888,2790.64105730952,1001944.5648878
"ZWEr109",23164.0978583414,8258.39270825548,2159031.9144334
"ZWEr110",1218.60418833573,826.352769526095,646367.778042138
