"GDLcode","X1","X2","X3","X4","X5","X6","X7","X8"
"IDNr130",64412.5137845856,206996.500490426,3053607.55712636,244840.581713001,243106.982169261,2399758.86082984,495682.932863897,204013.291022634
"JORr101",34680.8079283259,114353.141585157,2357916.3646425,172391.662130726,24584.7457653795,447048.080213063,101439.85146439,95763.6882704597
"JORr102",13851.3601819382,48513.792692578,746363.981574743,63872.4340875072,9669.18632376528,117254.317547033,33352.5752630087,19015.4503294276
"JORr103",5341.40554168845,36859.6598548398,825462.49178249,64444.5055397952,3920.71341069796,123740.511870487,25187.8542836777,16828.4627163239
"JORr104",1744.81330497134,7159.84732303755,187011.721832819,13781.272190338,1747.43082663895,20691.583599372,6682.51125390191,6450.08316892145
"JORr105",11106.035566872,47387.4736149886,1393145.52372899,112632.626560939,16691.5417536185,229393.65650289,39840.3666336734,29370.0626380267
"JORr106",2296.34889866981,10675.4974955377,358563.105649636,27529.6992858909,3143.79131964454,78172.7393748037,15637.1593256382,6975.40045017934
"JORr107",436.14895022832,3397.79051217116,137179.509849068,9670.15630218646,404.18557615109,15417.1393848015,4315.5391293663,2317.82979602732
"JORr108",1032.45875621164,6939.32334239797,233019.13665947,13535.7309452311,1047.47755896341,29585.3914819657,6091.61924352281,2549.04961223727
"JORr109",1737.04621158471,12171.8905195553,298638.257687945,26447.5196248761,2507.57893782225,25899.8572593409,9944.65572391924,3746.56893495672
"JORr110",569.006526627193,4230.5555921919,114201.661070262,7558.50885656788,521.294504627995,9424.96769721967,2351.6549567607,1346.79069574235
"JORr111",960.654481917085,7266.22892682392,135759.598922636,12552.0266967059,703.041320962394,9617.80312404129,2588.94080748094,3506.64941943296
"JORr112",849.211885337377,10491.6822796547,165587.687717863,10248.4254764601,315.940196506155,4807.65409983444,1974.71411449846,1646.69782984542
"KENr101",382319.269363537,209053.121428792,1710231.73847489,373940.574604506,55866.8911311861,709054.191836505,420587.609125213,316864.433035375
"KENr102",302074.70120997,195648.485593113,2171687.66782217,697742.441313892,145880.96755422,660540.707906825,449605.740112289,224833.814487519
"KENr103",239360.910328622,115644.734149586,1427898.40168793,478320.238333303,48064.400039045,893634.089538554,598122.95780463,220940.363118334
"KENr104",257601.199970171,135247.910863432,2302771.00671989,934973.077623791,171424.533932269,1364246.06527371,1040838.26599438,300006.646622353
"KENr105",176806.333569801,95242.6699324445,2462612.19830916,773255.658449946,189643.178905144,1280711.37195176,885853.472852991,383195.322028754
"KENr106",554799.399333732,232969.342723683,5002203.61135213,1668294.82875315,206730.031814275,2629077.60903683,1612440.50370541,551194.433280786
"KENr107",121307.291915181,78125.3501927543,1858167.9063301,582557.337456331,151898.448997061,1183790.30458894,745758.459410154,284140.043109476
"KENr108",35092.3669800968,36322.3191396728,1840668.02950259,469580.481057886,40727.407646139,807613.759002806,310533.972471724,165232.180199084
"LSOr101",4545.82968428563,1726.59643213552,28004.4719507492,9032.98343353482,4393.66980373957,35922.5250086568,27166.2215276187,12473.3443592797
"LSOr102",8966.58715342825,6834.79010706571,72785.5324598085,24087.1170704112,13154.7064355087,88461.7480932687,76951.0476468735,31819.2444336354
"LSOr103",9942.64126241417,6716.56783304211,61126.267029437,23352.9370193819,11601.5989610425,97467.8856120498,61835.0678147801,34280.9400678524
"LSOr104",21066.5645408389,15895.1094154983,125130.041540533,40010.5788255996,14463.4642998954,119043.876298302,101040.536236748,50981.3725425836
"LSOr105",7272.76119976562,4868.42207178403,36773.536220222,16508.0289807329,11656.2401587797,54706.4970799406,52276.3250405302,25235.2240482448
"LSOr106",4663.31563384098,2344.83289968568,32744.0506227302,10824.5638861058,7510.07549664437,61664.549298238,44931.474114219,18148.420348536
