"GDLcode","shdi","ISOcode","LISDHS","Population","X1est","X2est","X3est","X4est","X5est"
"BFAr105",0.388000549,"BFA","DHS",1538172.731,559273.392433534,405710.926933353,304691.328063818,200258.175465296,103466.498413761
"BFAr106",0.438531745,"BFA","DHS",1521765.65,218309.108136439,315503.162751395,362723.63230989,354532.37139574,279154.558095548
"BFAr107",0.439825671,"BFA","DHS",783780.2882,112439.373100492,162498.844568676,186819.588856403,182600.707427443,143777.617793168
"BFAr108",0.341091862,"BFA","DHS",1685327.328,639249.450580858,466990.881416377,312733.595435153,207323.303817789,99699.5046612317
"BFAr109",0.477905036,"BFA","DHS",2128423.218,54663.108435855,132128.016123514,302432.169516043,573620.923294514,961673.620949107
"BFAr110",0.419771054,"BFA","DHS",1442461.984,252999.393948446,327700.664993175,356983.232295852,311217.949901235,211738.042020996
"BFAr111",0.42377976,"BFA","DHS",845895.8249,148365.179406503,192171.87517552,209343.90584145,182505.998338596,124168.489502502
"BFAr112",0.275989996,"BFA","DHS",1282896.168,486606.166601179,355480.3878787,238057.453008096,157817.575011126,75892.7422325595
"BFAr113",0.358134252,"BFA","DHS",790724.3995,299924.014488688,219103.481053825,146728.816619496,97272.2581483453,46777.1628952663
"BGDr201",0.670788912,"BGD","DHS",4174990.548,138401.905236324,262527.174606538,539175.480633018,1001925.56102676,1852109.86871966
"BGDr202",0.586080964,"BGD","DHS",4368395.255,1314515.91869146,1132571.91914953,928525.372260708,737837.284514665,457503.090491346
"BGDr203",0.6473479,"BGD","DHS",8303721.928,757804.604289466,1250655.43087072,1620097.26326899,2045097.78338464,2254221.82494946
"BGDr204",0.538398051,"BGD","DHS",2934507.714,1377223.8700681,784022.802498999,528317.360540002,340199.261182868,193807.880885152
"BGDr205",0.592560018,"BGD","DHS",1347689.82,305109.189348559,310130.683266408,303136.358794151,258918.553847582,194234.332805576
"BGDr206",0.595504603,"BGD","DHS",6833000.379,1546951.81006493,1572411.57783539,1536949.24736399,1312757.98801438,984798.764507485
"BGDr207",0.630782841,"BGD","DHS",11472429.22,1046983.48050234,1727906.59823176,2238327.74550121,2825508.82258531,3114434.77480956
"BGDr208",0.69353015,"BGD","DHS",14016948.61,464665.098260634,881398.382315172,1810206.49434176,3363825.36403232,6218200.62858673
"BGDr209",0.648009707,"BGD","DHS",10437006,952489.891927506,1571957.5329125,2036311.54847627,2570497.66608853,2833347.13232565
"BGDr210",0.57366375,"BGD","DHS",7757504.629,2514382.34579071,2129310.79788007,1627036.87993522,1177163.02901966,745397.817600025
"BGDr211",0.561761004,"BGD","DHS",11200371.45,4072557.50276493,3204046.26817071,2450517.42452434,1472127.57983602,806799.951515934
"BGDr212",0.594918508,"BGD","DHS",4671368.703,1057570.88683846,1074976.41233997,1050732.65242322,897464.691890017,673255.944988926
"BGDr213",0.635930113,"BGD","DHS",5242089.292,478397.450687622,789531.188423129,1022757.57659269,1291057.827361,1423076.5664869
"BGDr214",0.620631061,"BGD","DHS",5933184.837,1098657.16481984,1246021.85589522,1285347.60789118,1230860.85596017,1068627.53063457
"BGDr215",0.623228212,"BGD","DHS",4747227.967,879051.666560724,996960.311249956,1028425.4206014,984829.773456741,855024.51703488
"BGDr216",0.609526825,"BGD","DHS",5828572.295,1079285.89593882,1224052.28688401,1262684.65632146,1209158.60219128,1049785.73731411
"BGDr217",0.578179048,"BGD","DHS",7379533.886,2391873.49676317,2025563.88146264,1547762.37507723,1119807.83479297,709079.622455722
"BGDr218",0.606968748,"BGD","DHS",7904467.195,1463682.6184335,1660008.7734932,1712400.38526842,1639810.57810197,1423675.73093271
"BGDr219",0.612922639,"BGD","DHS",7193379.252,1332009.34600787,1510673.94864227,1558352.3972746,1492292.78820845,1295601.48860448
"BGDr220",0.614042982,"BGD","DHS",7720275.427,1429575.53915425,1621326.85561787,1672497.62563827,1601599.32336278,1390500.90162795
"BGDr221",0.590834136,"BGD","DHS",6714496.398,2020493.08405987,1740833.79083,1427201.50159492,1134101.99855732,703210.830032368
"BGDr222",0.595798072,"BGD","DHS",6015487.158,1361871.53978357,1384285.25229258,1353065.70279584,1155697.11407189,866975.558689493
"BGDr223",0.535344978,"BGD","DHS",5034063.824,2362588.05140736,1344968.63253136,906313.28028112,583602.07591269,332471.861401298
"BLZr101",0.690622742,"BLZ","DHS",89295.36444,21886.6898915813,21931.0066811587,18786.4090960171,14923.468284822,10948.7506521322
"BLZr102",0.753249658,"BLZ","DHS",101296.6331,6990.71099207778,13651.253349407,19824.5258599534,27476.5735746155,35090.4098826288
"BLZr103",0.642467687,"BLZ","DHS",85957.54807,30506.6977844403,20548.9718523546,15523.2679033108,10975.0981261577,7244.18902394073
"BLZr104",0.729939701,"BLZ","DHS",67935.34538,9512.87952990061,12765.7463150797,14762.7753387188,15521.8382124049,15613.6286392984
"BOLr101",0.674241325,"BOL","DHS",1935232.988,568359.494957891,490527.48437555,387620.730934023,300098.959155264,220185.866626077
"BOLr102",0.704941046,"BOL","DHS",2969107.896,609076.587819471,630948.39892077,637782.275587098,582929.273274248,506701.438459854
"BOLr103",0.693273082,"BOL","DHS",622566.9096,127712.074559274,132298.188072708,133731.125381075,122229.467196743,106245.902702562
"BOLr104",0.710881229,"BOL","DHS",553432.3667,92858.0276330181,107328.586847181,114497.407712728,117328.170079352,118030.199726616
"BOLr105",0.619267953,"BOL","DHS",893730.4035,380063.710571209,220502.260111187,153661.314008596,105881.796954736,69892.860754907
"BOLr106",0.724739312,"BOL","DHS",522715.0037,87704.0939025509,101371.488273203,108142.415401306,110816.060908826,111479.125542821
"BOLr107",0.75956409,"BOL","DHS",2952145.735,244119.696483083,410596.973278997,550052.911880108,743011.839457781,948968.404317845
"BOLr108",0.708740129,"BOL","DHS",486621.3995,81648.1038704471,94371.7611771775,100675.154061766,103164.183665712,103781.463517772
"BOLr109",0.727193016,"BOL","DHS",137555.28,23079.806603056,26676.4553432258,28458.2614332999,29161.845707339,29336.3347515443
"BTNr101",0.623860388,"BTN","DHS",18802.56759,2887.34905404261,3930.81873925608,4478.07765009823,4290.6937688888,3364.09120734967
"BTNr102",0.643338905,"BTN","DHS",158208.7449,19871.085404945,30184.1769619137,36290.2182757249,38984.2069393119,35373.9468305145
"BTNr103",0.573886156,"BTN","DHS",27380.77095,8716.29155346563,6645.84459754775,5219.53336747227,3770.3435035513,2244.89691339652
"BTNr104",0.507316295,"BTN","DHS",3015.378475,1001.37087751415,768.880560004821,538.471999931257,392.333857163936,217.423586168084
"BTNr105",0.661629959,"BTN","DHS",14352.20213,888.422962893658,1963.78749133341,2964.92159289856,4198.52708491651,4836.78684035278
"BTNr106",0.573935802,"BTN","DHS",16443.80365,5234.65855373741,3991.23033643026,3134.64445526642,2264.31857520252,1348.19593377386
"BTNr107",0.57161726,"BTN","DHS",44844.17047,14275.5244183449,10884.5506429964,8548.54103751157,6175.06085246703,3676.68755769385
"BTNr108",0.67865863,"BTN","DHS",40969.00362,2536.04312796014,5605.71932534155,8463.50144543829,11984.883558814,13806.8246096797
"BTNr109",0.580220751,"BTN","DHS",24785.05186,7889.98010954566,6015.81318891687,4724.71740967544,3412.91190946298,2032.07888194567
"BTNr110",0.616869781,"BTN","DHS",22613.79724,4615.66422270856,5326.33438663217,5089.46019815548,4536.79651586028,2940.08680110767
"BTNr111",0.582649503,"BTN","DHS",44844.44623,14275.6122027453,10884.6175753012,8548.59360500589,6175.09882473328,3676.71016672754
"BTNr112",0.586826202,"BTN","DHS",69420.53136,17121.4098440608,18041.197370294,16081.9860944993,10837.7241563881,6207.77437979618
"BTNr113",0.643165438,"BTN","DHS",44911.83982,5640.94611407559,8568.59664532994,10301.9619507278,11066.7236420767,10041.8534693354
"BTNr114",0.749609397,"BTN","DHS",107802.707,2424.00230836761,6158.28105463502,14741.1268587988,30728.8821983016,59368.4169602101
"BTNr115",0.549985866,"BTN","DHS",57354.89931,19046.871339025,14624.7204011407,10242.1661470909,7462.5023227114,4135.56971228613
"BTNr116",0.557750251,"BTN","DHS",19444.8064,6189.98647235295,4719.63195630187,3706.71870467688,2677.55789718013,1594.24239546304
"BTNr117",0.581607132,"BTN","DHS",15853.3663,5046.70095035022,3847.91973060936,3022.09074173678,2183.01510749185,1299.78710748517
"BTNr118",0.595212802,"BTN","DHS",22341.8647,5510.24624437928,5806.26484379456,5175.7246795955,3487.94458950891,1997.8708397131
"BTNr119",0.571996257,"BTN","DHS",41645.16412,13257.1647790599,10108.0897059581,7938.72181740737,5734.55635273738,3414.40716047038
"BTNr120",0.571596632,"BTN","DHS",21782.78421,6934.24952742566,5287.10455326229,4152.40203528831,2999.49841023133,1785.92871353067
"BWAr101",0.705012943,"BWA","DHS",708494.0371,183603.154616173,169516.661204616,150299.951858338,127947.338941317,83668.2844432352
"BWAr102",0.675923056,"BWA","DHS",51287.14668,16059.9191152375,13539.6431647668,11199.1406867284,7207.38877689388,4165.76277641462
"BWAr103",0.694048924,"BWA","DHS",57811.117,16136.9202377564,14644.0330826942,12101.4527019328,9379.55682578371,6263.68621875012
"BWAr104",0.742123088,"BWA","DHS",109484.7113,17459.3394196875,21218.9352289204,23672.1108725043,24284.5996140761,22235.3780202067
"BWAr105",0.712166862,"BWA","DHS",355687.4027,69347.9840552996,75536.2812031206,79848.6097853355,73063.100296109,57803.8937025207
"BWAr106",0.745456154,"BWA","DHS",181739.8798,28981.7474042278,35222.5136477843,39294.6789875785,40311.3837763146,36909.7646668402
"BWAr107",0.690999522,"BWA","DHS",179675.812,50153.2299903168,45513.3661418088,37611.0764405292,29151.4777144477,19467.4132912384
"BWAr108",0.80653776,"BWA","DHS",399024.9171,11391.6492478009,23155.3372980082,51431.0566332834,102385.006845899,199601.510987569
"BWAr109",0.710912007,"BWA","DHS",235485.6514,61025.0844747504,56343.0873043295,49955.9350049319,42526.4869960226,27809.2396434027
"BWAr110",0.701179983,"BWA","DHS",26698.60246,6918.82694674992,6387.99723195095,5663.84253683779,4821.51572113649,3152.92175782257
"CAFr101",0.378111591,"CAF","DHS",1567495.528,199875.987553285,291988.35590997,361936.180521185,404401.299574926,399358.699079268
"CAFr102",0.342486909,"CAF","DHS",861203.6281,227648.141160651,186253.191524348,159163.354567544,134071.65446222,100545.541275846
"CAFr103",0.33926911,"CAF","DHS",979136.0501,258822.065392838,211758.529942576,180959.035966619,152431.301839879,114314.153967506
"CAFr104",0.355396222,"CAF","DHS",568072.4458,116339.581053203,131545.050381434,127587.080615194,100265.091618575,72336.5763857349
"CAFr105",0.324724342,"CAF","DHS",575463.5709,158687.655606572,130745.951356824,99630.0523010819,84650.1369240476,59086.5857818929
"CAFr106",0.51330955,"CAF","DHS",281804.2491,5261.66363345066,14344.0152848474,37359.3904283752,90815.6099803529,220993.537909753
"CMRr101",0.508560647,"CMR","DHS",1163660.961,537547.77108839,381355.883255263,255238.116411103,136320.653720619,58938.0067227491
"CMRr102",0.658010205,"CMR","DHS",4706568.532,153572.082598445,363022.633055822,740522.850660834,1141356.80209951,1601210.53140088
"CMRr103",0.551636181,"CMR","DHS",905746.2585,201833.477890574,255665.356975393,248207.02573085,175839.669292229,100109.525014778
"CMRr104",0.411980896,"CMR","DHS",3913910.896,1886116.80739932,1347495.92666053,804202.260511555,433236.302289022,174338.781945813
"CMRr105",0.671247797,"CMR","DHS",3717881.408,121311.90416088,286764.144396282,584964.633990179,901597.247669718,1264851.62693667
"CMRr106",0.442832909,"CMR","DHS",2373850.731,1143960.57574333,817278.235381325,487761.774530497,262764.87641443,105739.311895596
"CMRr107",0.598976672,"CMR","DHS",1988595.833,178629.12973053,367385.44692089,472687.650613614,494908.474624358,414002.706077694
"CMRr108",0.604890858,"CMR","DHS",1887171.526,169518.512383213,348647.695519881,448579.173367828,469666.669208585,392887.335692597
"CMRr109",0.608639242,"CMR","DHS",792384.6288,71177.3475059843,146390.018602101,188349.197134123,197203.404255145,164965.336411609
"CMRr110",0.602489655,"CMR","DHS",1576730.074,141632.561159337,291294.828892512,374787.486709417,392406.070086385,328257.007561618
"CODr101",0.607214623,"COD","DHS",8070152.049,157131.211226076,416143.694046699,1089985.01468698,2515760.45241035,5787537.14334859
"CODr102",0.455019013,"COD","DHS",3353482.014,592698.834619532,712988.749483715,745473.144222494,735770.312595256,567765.385292116
"CODr103",0.460375245,"COD","DHS",6574597.772,1162003.08255375,1397834.91435082,1461521.50291242,1442498.82292421,1113120.33927022
"CODr104",0.426727624,"COD","DHS",7779677.895,2144495.16187465,1704503.46028697,1464823.89179486,1171567.55333287,830612.797816722
"CODr105",0.431274782,"COD","DHS",9424276.832,2597834.55602713,2064830.0209409,1774482.96095585,1419233.17379169,1006201.6773031
"CODr106",0.455828691,"COD","DHS",6451932.16,1140323.0004848,1371754.79794065,1434253.15345241,1415585.38927252,1092352.28738609
"CODr107",0.414629652,"COD","DHS",4506847.888,1242328.23280931,987436.488215043,848587.634620522,678701.203912448,481182.586748479
"CODr108",0.452403867,"COD","DHS",2141562.486,407693.88248201,482048.345301499,469753.772801383,422136.523995606,332657.752378315
"CODr109",0.457552247,"COD","DHS",15076921.33,2664714.9633233,3205526.44691806,3351573.05217331,3307950.08699521,2552616.65701791
"CODr110",0.448733823,"COD","DHS",6895577.23,1312725.95183722,1552138.50417634,1512551.43877964,1359229.54471077,1071118.51168413
"CODr111",0.425833919,"COD","DHS",8367847.539,2306626.16176222,1833369.61733931,1575569.47260013,1260141.97505907,893409.900754324
"COGr201",0.498890093,"COG","DHS",598613.0252,210929.533427996,176177.756722273,122434.714857063,76619.6897397338,32469.3968976629
"COGr202",0.566508934,"COG","DHS",222265.789,51848.5709117791,63971.7997178393,56534.2287398554,39409.8332436949,19944.1936923336
"COGr203",0.500714998,"COG","DHS",161998.4673,57082.3882628064,47677.7573488731,33133.6528210858,20735.0521627748,8786.96638754122
"COGr204",0.529652603,"COG","DHS",349263.9063,117971.713250788,97846.676703849,76256.4932516506,47311.7729400947,21541.0898758962
"COGr205",0.483985975,"COG","DHS",367249.1099,129405.275431775,108085.059323286,75113.7014385777,47006.1820795332,19919.9760240308
"COGr206",0.541936422,"COG","DHS",166306.0863,43520.8968339108,49885.3967629861,44126.248749143,25541.03968727,11187.1476287241
"COGr207",0.579524561,"COG","DHS",211200.3524,34412.3928686543,50962.2226525343,57611.106529921,47411.671710606,28425.5238527646
"COGr208",0.513795785,"COG","DHS",146285.929,49411.3515806289,40982.1677619632,31939.3208298431,19816.0947419342,9022.28454566181
"COGr209",0.519376163,"COG","DHS",121352.0208,40989.3651819963,33996.9052982454,26495.3789621214,16438.5129707039,7484.46873416424
"COGr210",0.526806677,"COG","DHS",636765.1748,215081.711149016,178390.480868665,139028.048358693,86257.0933408165,39272.9268979362
"COGr211",0.662144722,"COG","DHS",1783584.568,42553.4887792621,117601.106604485,279339.171077595,500139.402784803,738895.026885505
"COGr212",0.650046315,"COG","DHS",299509.2492,19672.0479613881,47301.4058750003,70866.6700244518,86192.3902380346,75929.7342177793
"COMr101",0.555499962,"COM","DHS",363238.8378,51125.5238187294,62725.4631855684,72460.7619272946,86123.6744991695,98729.9237070991
"COMr102",0.535467411,"COM","DHS",46897.05357,10726.5647839364,9997.77222749605,9178.99873636293,9053.0187459235,7412.00505574775
"COMr103",0.519150552,"COM","DHS",264142.3969,73003.5690513342,62132.4222409355,53215.8969903424,39678.964408907,28713.7288911531
"CPVr101",0.63156212,"CPV","DHS",38697.58797,6707.76829157125,8428.73233919144,8350.43101422263,8068.74288781954,7413.74464707748
"CPVr102",0.67549371,"CPV","DHS",84899.2713,8407.42801464378,14148.2621492443,18922.8401506791,24200.9522685973,30488.0815108321
"CPVr103",0.595124693,"CPV","DHS",284365.1644,71372.4425123867,60288.0427585058,52672.7098266246,45298.3010496861,37445.5508895007
"CPVr104",0.68570972,"CPV","DHS",17461.75336,1729.20723742024,2909.95977161854,3891.97648604393,4977.55814767963,6270.67054416198
"CPVr105",0.656684474,"CPV","DHS",39683.79545,4804.66843997804,7246.51747743984,9183.55701842965,10475.9601422174,11403.4669044277
"DJIr101",0.502541703,"DJI","DHS",598871.9527,84415.2363172031,112691.113158006,129895.018594944,141712.751842542,151898.089831994
"DJIr102",0.445177091,"DJI","DHS",383475.2618,112054.206582797,83778.3297419937,66574.4243050556,54756.6910574575,44571.3530680057
"DMAt",0.724149786,"DMA","DHS",60716.68847,12143.337694,12143.337694,12143.337694,12143.337694,12143.337694
"DOMr101",0.763975818,"DOM","DHS",4005644.212,658810.782272671,738282.461057517,795555.850357795,864716.130105123,945423.471360447
"DOMr102",0.744082428,"DOM","DHS",1146945.989,230633.462662251,231638.184503163,236513.88132647,229295.904527355,216618.001595646
"DOMr103",0.75414635,"DOM","DHS",1582119.768,260212.217271467,291601.35403628,314222.774361348,341539.190887025,373416.380488699
"DOMr104",0.745414122,"DOM","DHS",666268.0957,133976.420377607,134560.0695765,137392.392343946,133199.424494652,125834.751419555
"DOMr105",0.705915817,"DOM","DHS",405195.0929,116650.731039692,97609.8370164112,77912.1371625715,63982.153544385,51020.6254719393
"DOMr106",0.728874992,"DOM","DHS",1053920.4,281686.313609143,239808.223134634,205373.898008219,185236.508991636,144642.341647358
"DOMr107",0.696664397,"DOM","DHS",295379.8886,95395.905316465,74158.2841608787,59247.7521351544,40399.3196796347,27882.382945713
"DOMr108",0.694313462,"DOM","DHS",430391.9265,138999.400615811,108054.502075992,86328.6742476062,58865.0131483844,40626.8435142749
"DOMr109",0.737036242,"DOM","DHS",744656.9077,149739.222914894,150391.540518624,153557.09613689,148870.810701806,140639.657636369
"DZAr101",0.771791406,"DZA","DHS",11012050.28,2100743.80173083,2183927.34785867,2210946.23821992,2228056.79290224,2256668.32485584
"DZAr102",0.778038867,"DZA","DHS",5806180.693,545890.555645924,825824.270572477,1049871.43511395,1394661.51488098,1793392.98764216
"DZAr103",0.745572588,"DZA","DHS",6422497.569,1497958.83824019,1395696.39166944,1338841.94952664,1203411.51337642,1053176.27180215
"DZAr104",0.724767106,"DZA","DHS",3238627.197,1004004.06854107,792934.000575382,637984.442747288,533502.695547487,385917.196392748
"DZAr105",0.758982757,"DZA","DHS",6633820.545,1265518.86681936,1315629.85462615,1331906.43032496,1342214.07933688,1359450.0856819
"DZAr106",0.736581967,"DZA","DHS",2294396.527,535136.295362178,498603.684842093,478292.795940151,429911.131484101,376240.544177877
"DZAr107",0.749352689,"DZA","DHS",3979461.887,928154.513260454,864791.38945579,829563.647727096,745649.212071888,652561.52904733
"EGYr101",0.742961083,"EGY","DHS",9534715.79,769728.423876665,1274379.65566277,1742801.11930767,2447057.80855491,3268306.40494196
"EGYr102",0.745164842,"EGY","DHS",5257366.009,424422.095107915,702682.747111286,960966.594799288,1349288.09920559,1802118.005275
"EGYr103",0.759989474,"EGY","DHS",729287.8806,58874.7083028252,97474.2885501422,133302.739441927,187169.66947021,249985.034028112
"EGYr104",0.747417937,"EGY","DHS",584428.8575,47180.3788659667,78112.8942470801,106824.711867652,149992.011381201,200330.310862906
"EGYr105",0.723420759,"EGY","DHS",1509680.997,247289.019228645,281351.459188815,306400.656014404,326363.413519562,343332.431109051
"EGYr106",0.71574584,"EGY","DHS",6659769.074,1090884.60798763,1241146.80555289,1351648.20729213,1439711.41755231,1514568.11826141
"EGYr107",0.698965031,"EGY","DHS",7189385.823,1439800.96612012,1468157.94787979,1514996.6049871,1439329.45127976,1308335.12500225
"EGYr108",0.70375129,"EGY","DHS",5634547.097,922951.026199303,1050081.47466869,1143572.00646731,1218078.53968348,1281411.6073897
"EGYr109",0.705532589,"EGY","DHS",3533750.045,578835.916040367,658566.765790251,717200.080103365,763927.432022319,803647.258124405
"EGYr110",0.710369708,"EGY","DHS",5301081.884,868328.701593305,987935.283219832,1075892.83436127,1145989.90279862,1205574.77663069
"EGYr111",0.718472321,"EGY","DHS",4388918.811,718914.413311873,817940.157019867,890762.754222015,948798.141901879,998130.180028275
"EGYr112",0.687866976,"EGY","DHS",6379223.993,1698075.92377137,1467702.10165725,1270315.17875519,1122798.22796658,843589.405924797
"EGYr113",0.713287617,"EGY","DHS",1281910.678,209979.747331579,238903.079870339,260173.025607124,277123.939117355,291532.787666395
"EGYr114",0.700720082,"EGY","DHS",9471026.904,1896739.72467911,1934096.14757448,1995799.63554023,1896118.56873496,1723551.56245793
"EGYr115",0.668338061,"EGY","DHS",3142981.118,901148.526258477,765570.140691353,617573.87025862,496994.449552448,381328.271892862
"EGYr116",0.672850132,"EGY","DHS",3497082.508,1002675.68590862,851822.472723754,687152.323859198,552987.92161021,424290.308906143
"EGYr117",0.664361147,"EGY","DHS",5677161.789,1627743.14811785,1382848.12614401,1115522.69850992,897720.282882159,688792.650346288
"EGYr118",0.649018087,"EGY","DHS",4676398.176,1504151.60411032,1187145.73600232,958536.463370732,640500.837439372,425339.856200252
"EGYr119",0.658720911,"EGY","DHS",5072568.709,1631578.85052647,1287717.18891975,1039740.81922358,694762.161776032,461373.382686898
"EGYr120",0.679963846,"EGY","DHS",4924111.568,1310741.76244009,1132916.62200273,980554.009951415,866685.940002564,651165.150638181
"EGYr121",0.692479492,"EGY","DHS",1336212.233,267600.002473108,272870.403429613,281575.790530116,267512.367185026,243165.889539379
"EGYr122",0.704083221,"EGY","DHS",1694113.676,277499.491768375,315723.226112998,343832.599549753,366234.140383455,385276.206107118
"ERIr101",0.440122504,"ERI","DHS",87272.18435,14751.8483383077,20731.9874399449,22302.5680518751,18936.7872796655,11750.4530238574
"ERIr102",0.59700284,"ERI","DHS",685520.8896,11851.370704387,37306.760516594,107869.584096033,235242.906919098,426132.476136555
"ERIr103",0.351499326,"ERI","DHS",452750.5434,115599.680429381,109979.828266215,93037.4007738931,70917.2172392727,36848.6806259734
"ERIr104",0.390156796,"ERI","DHS",536635.995,137017.946048263,130356.849775057,110275.335644162,84056.7327651014,43675.9904110951
"ERIr105",0.323548296,"ERI","DHS",689959.8357,176165.744423109,167601.486838706,141782.424533055,108072.827891629,56154.7854576433
"ERIr106",0.411342614,"ERI","DHS",782967.879,191634.875466552,181044.552573483,171754.152310981,129794.993315233,72459.0797548762
"ETHr101",0.490767256,"ETH","DHS",6082390.835,414677.128135331,776954.525223541,1158579.25436757,1687162.08618422,2296076.73899939
"ETHr102",0.417470631,"ETH","DHS",1844101.551,646554.94195003,417863.726360666,324136.242244674,240782.071965258,169359.371525645
"ETHr103",0.449417468,"ETH","DHS",22566619.9,5464206.52952312,5253393.45050739,4620883.30656419,3856757.10204227,3015232.5324677
"ETHr104",0.454941465,"ETH","DHS",38201284.67,8587627.69184905,8399979.61751649,7927439.75579249,7267044.87774842,5563374.5090982
"ETHr105",0.42041166,"ETH","DHS",6069535.485,2128021.7247471,1375324.8641134,1066837.35676691,792491.785038879,557416.545002515
"ETHr106",0.46240746,"ETH","DHS",1103509.302,186634.812691471,215370.981786887,242330.017502833,238775.864846867,221156.786821726
"ETHr107",0.473290951,"ETH","DHS",20902486.52,2891502.57120744,3722992.27730926,4420931.65482902,4883826.62132897,5235096.06213384
"ETHr108",0.547956023,"ETH","DHS",502399.7695,12441.9175833624,26793.2009175193,63344.2505954052,135790.877523263,309919.500572535
"ETHr109",0.568810539,"ETH","DHS",255253.9712,6321.35814006648,13612.8066741804,32183.2781357698,68991.1955474051,157460.628121288
"ETHr110",0.697035375,"ETH","DHS",4284619.75,106108.499728415,228500.657815133,540219.250936624,1158066.36672035,2643088.81826273
"ETHr111",0.553080044,"ETH","DHS",465984.6094,11540.0970646148,24851.1643955401,58752.9048845147,125948.42367411,287455.779614437
"FSMt",0.613341157,"FSM","DHS",80938.21131,16187.642262,16187.642262,16187.642262,16187.642262,16187.642262
"GABr101",0.688939894,"GAB","DHS",770992.9841,119502.742702671,142531.553287885,160108.370965506,176918.348210212,190814.110704358
"GABr102",0.682690151,"GAB","DHS",452941.3354,70205.219736072,83734.136904257,94060.1287552429,103935.618802858,112099.072103081
"GABr103",0.656261248,"GAB","DHS",75863.21219,16834.592549741,16728.386131826,14690.0107054564,13749.7570051392,12517.6069987274
"GABr104",0.622308171,"GAB","DHS",112124.3704,36027.2746099913,24065.742176871,18636.9643604509,15525.5628304997,12716.2836337204
"GABr105",0.63909297,"GAB","DHS",54747.5477,13628.9242115278,12581.627630715,11058.7380407341,8594.62473593766,6772.08061802559
"GABr106",0.599907834,"GAB","DHS",71195.5176,23864.4315686237,16053.3041740755,11085.6993964178,9314.91075177029,7101.12134974808
"GABr107",0.633453207,"GAB","DHS",82326.14435,26452.648960241,17670.0190803744,13683.9958406071,11399.4818623188,9336.79804212489
"GABr108",0.649425051,"GAB","DHS",140552.3839,34989.2893544646,32300.583882392,28390.8971241608,22064.8238343276,17385.8394542571
"GABr109",0.64547954,"GAB","DHS",217476.4735,54138.8701346677,49978.6405596039,43929.1886394237,34140.8657949366,26901.0809239572
"GHAr101",0.622694386,"GHA","DHS",2728694.769,202156.641417766,371619.106586825,519253.020676703,715833.453077773,927715.577338984
"GHAr102",0.552449902,"GHA","DHS",2611422.441,770833.435107543,675494.294844102,557260.529270527,365599.763790994,235584.442429951
"GHAr103",0.660755608,"GHA","DHS",4605321.39,341187.411442498,627195.624787375,876362.966687145,1208139.19922043,1565740.67597937
"GHAr104",0.595170003,"GHA","DHS",2454340.975,451075.0968972,510702.385597512,538441.793193777,502254.543433145,443003.324964319
"GHAr105",0.592428614,"GHA","DHS",2909221.201,534676.008143678,605354.440444674,638234.986996374,595340.900444479,525108.238108477
"GHAr106",0.607450521,"GHA","DHS",5904239.338,887537.845992349,1121191.86108426,1247534.17539486,1304670.33468548,1331798.348546
"GHAr107",0.584711914,"GHA","DHS",2606274.832,636667.595662635,611001.495970032,540316.016144726,468893.95316971,341844.308259386
"GHAr108",0.503499503,"GHA","DHS",3015881.868,1198669.00375047,765417.70859504,496095.198489099,351889.978685939,219381.820004838
"GHAr109",0.526835012,"GHA","DHS",776210.7178,295731.464459365,187521.588810629,136299.745111669,95850.3045434154,64202.4867976138
"GHAr110",0.523863512,"GHA","DHS",1125933.667,428973.736886492,272009.733039552,197709.807795115,139035.808708637,93129.0173310673
"GINr101",0.44250904,"GIN","DHS",1182523.252,235694.512147771,275446.34367967,267933.233030901,228673.715955343,159038.382043006
"GINr102",0.655283238,"GIN","DHS",1806190.189,36819.7264192417,96381.2504811146,251987.883147269,552376.798246616,1121504.22613505
"GINr103",0.404664955,"GIN","DHS",1039483.103,312956.71634733,247590.355281514,189388.625091865,145106.29225885,84507.2349080592
"GINr104",0.392608666,"GIN","DHS",2207322.222,664557.521448823,525753.320653795,402163.074659714,308130.399167234,179449.47541137
"GINr105",0.45777476,"GIN","DHS",1745220.542,242966.368542484,340812.420763,424072.333235078,427282.917788759,352056.650517104
"GINr106",0.394089074,"GIN","DHS",1089981.334,328160.196336084,259618.32852927,198589.150344329,152155.575739161,88612.6079124325
"GINr107",0.427492527,"GIN","DHS",795804.0037,177939.114594001,193189.172635428,188093.172045638,133294.163233736,80235.3485614175
"GINr108",0.448237252,"GIN","DHS",1724311.428,319073.058904265,379376.022716207,395939.743185205,371147.352350302,252763.28925156
"GMBr101",0.556239754,"GMB","DHS",32961.14124,913.544264222973,2221.13351160971,4907.13713782546,8287.84890204086,13493.3466749383
"GMBr102",0.5419135,"GMB","DHS",357675.8583,9913.27109767859,24102.4978285581,53249.5059800159,89935.0980572473,146422.246673945
"GMBr103",0.498606171,"GMB","DHS",953019.1758,72715.4782022438,153822.608481704,214348.894406327,245924.923324684,238743.568658332
"GMBr104",0.433004521,"GMB","DHS",91552.82292,35923.7618397596,26213.1271802065,19001.2723831699,11120.6321443345,5579.74184772949
"GMBr105",0.413076285,"GMB","DHS",261054.9645,106858.500459463,78522.0432726887,50754.9248826596,29961.8346315724,13992.2777356163
