"GDLcode","X1","X2","X3","X4","X5"
"KHMr115",324428.347058917,176576.57899589,100145.707564659,83694.2806673571,41633.784913177
"KHMr116",92459.8307880795,78275.5660029848,34092.1577538802,40709.1512847629,54781.1663702926
"KHMr117",456026.603305841,399677.34799401,256938.545593343,197733.275382866,243729.990723941
"CMRr101",264639.878799984,313047.115307186,300394.016658646,196877.989614807,88701.9606193766
"CMRr102",75404.929858195,790515.617004886,907074.61920757,1362086.68062368,1571486.68530567
"CMRr103",162398.482876835,267138.965715091,216476.757460587,143122.841644045,116609.210803442
"CMRr104",2031203.49649867,1079298.52445818,465579.113480328,273446.473406367,64383.288156452
"CMRr105",1681.61133029048,172996.663688361,561558.732903067,1109640.90061529,1872003.49946299
"CMRr106",1215747.05002698,455008.513271094,396415.980826433,215947.506550304,90731.6803251883
"CMRr107",259784.556373227,636718.166588446,488628.800625111,343325.818667662,260138.490745554
"CMRr108",8761.49601007599,435094.396460247,639258.57491601,503716.236618476,300340.821995191
"CMRr109",17671.7871192372,163559.394974391,269979.447437743,177375.675524352,163798.323744277
"CMRr110",0,0,196914.319092451,518459.508763602,861356.246143947
"TCDr101",2235.91579632831,3683.4707102878,12365.9373845376,14636.5211967654,1191036.38391208
"TCDr102",129483.484465909,228381.71036741,473403.139416215,683683.007439299,175596.167311166
"TCDr103",441680.707097978,391439.467850039,309728.424924783,254311.006803768,270530.093323432
"TCDr104",699872.753758693,593745.377814567,547465.743732767,316280.945800971,211114.735893002
"TCDr105",134801.690446002,220768.669253207,373786.75639736,481403.219302077,208178.338601355
"TCDr106",272052.064835708,414385.875132378,362484.954387393,420030.127599971,163918.060044551
"TCDr107",712151.573953035,601713.636275011,496142.438316116,410509.830384348,397654.667071489
"TCDr108",423382.415976341,349455.100224742,246519.507920175,185647.425921009,292660.822957733
"CODr101",0,0,1565.92293682842,232098.503906069,7836487.6221571
"CODr102",183896.145453427,442250.650648513,852604.159250205,1085322.7419587,789408.316689151
"CODr103",1480020.28203774,2200599.80525954,1617128.24197597,1091194.84434231,185654.598384435
"CODr104",2986911.40052684,1894178.5297078,1648855.0443925,1005867.37666785,243865.543705009
"CODr105",2424717.90577416,2277356.2500904,2117490.59012318,1731373.35130199,873338.734710267
"CODr106",856381.801530118,1113143.47373575,1256283.44659784,1735060.4496583,1491062.98847799
"CODr107",348690.250603609,599542.835737544,1158840.18428335,1938396.65479791,461377.962577583
"CODr108",437532.553881645,455016.608836532,708705.051175735,445353.557823925,94954.7142821617
"CODr109",2399366.92212567,2405658.58379701,2653868.89111802,2617848.02833138,5000178.90462791
"CODr110",1428589.42033936,1332411.43178229,1338471.01077046,1694636.2651844,1101469.10192349
"CODr111",2596420.17540344,1859797.83645317,1517756.80849851,1748354.03638469,645518.682260184
"DOMr101",514608.926736886,695840.176688705,799773.639743097,930448.637722357,1064972.83110895
"DOMr102",270786.302139856,251884.908864373,254322.3989125,214844.354468786,155108.024614485
"DOMr103",236479.08432646,270547.007437122,311113.373975092,365028.494244924,398951.808016401
"DOMr104",142945.298823906,159692.81911896,131388.008961577,128277.384353909,103964.584441648
"DOMr105",175192.484058891,96505.3207135146,69241.0901459978,39577.3372661601,24678.8607154361
"DOMr106",257961.189006397,200400.440740391,193692.507434183,208102.842457576,193763.420361454
"DOMr107",128120.37429202,61253.8709572468,56508.55886047,35085.2855087112,14411.7989815515
"DOMr108",142385.298685121,111453.21253758,79980.7475227247,49041.5826143621,47531.0851402122
"DOMr109",132969.583875842,185764.777532471,167179.415135065,139986.200488168,118756.930668454
"EGYr101",17909.3790150898,86896.0890736599,218457.915185472,2965086.67708558,6246365.7296402
"EGYr102",46736.2226403302,102911.695682721,135030.901127354,1816205.44747098,3156481.74207861
"EGYr103",54371.8037218826,8821.38408467121,7698.66247389488,78430.123952804,579965.906366747
"EGYr104",7625.99932680901,5892.81766162515,14096.5442101621,118087.444121194,438726.05218021
"EGYr105",44939.3558707828,144238.828154884,640416.775352362,520321.601475057,159764.436146913
"EGYr106",995561.841211634,1142617.17869345,1913284.50078007,1681967.45286885,926338.100445985
"EGYr107",1710000.237067,1691312.37372072,1699109.91942866,1319519.91863666,769443.374146967
"EGYr108",491971.36607322,851529.385272134,1988540.34353224,1454002.63300063,848503.369121781
"EGYr109",680603.75299747,959512.487585592,976092.399017521,580595.164068073,336946.241331343
"EGYr110",669120.662791179,908704.004061989,1558043.81675861,1271631.74952921,893581.650859009
"EGYr111",850292.101374285,868835.805833967,1498789.55810425,672598.048717176,498403.296970324
"EGYr112",1446523.36931196,1833965.37086834,1809217.64556689,888761.882787573,400755.724465233
"EGYr113",260131.601521111,239480.897812152,143990.000830402,294996.549906278,343311.627930058
"EGYr114",387120.745673326,1248068.53555896,1815098.1121245,2800112.88482054,3220626.62582267
"EGYr115",875775.074178673,1041717.00776046,529275.737888502,419601.375658643,276611.922513723
"EGYr116",1115152.84783823,1159210.81829911,653448.330313478,347430.288119368,221840.223429812
"EGYr117",2381715.95872161,1835728.55018028,640357.211070495,486399.578183746,332960.490843872
"EGYr118",1704930.34621612,1398387.44279385,709572.602278037,594531.505881085,268976.278830901
"EGYr119",2663073.6268693,969777.467920045,499907.647090546,465927.745209385,473882.221910727
"EGYr120",1660576.56749992,1618602.49559167,850585.716702054,481956.143086828,312390.645119535
"EGYr121",499096.422457215,356291.461653621,113283.890935392,189839.093449792,177701.36450398
"EGYr122",362596.252980554,307812.42737267,229307.820755141,308273.258399952,486123.916491683
"ETHr101",1774366.16847611,1273181.74046239,950035.721925292,625205.036301978,1459602.16783423
