"GDLcode","shdi","ISOcode","LISDHS","Population","X1est","X2est","X3est","X4est","X5est","X6est","X7est","X8est"
"MOZr102",0.383060999,"MOZ","DHS",1947936.874,20200.1986778794,58355.6720075607,827409.465230009,102235.613112489,36964.2212028605,692002.703318093,166746.599534581,44022.4009165274
"MOZr103",0.432882744,"MOZ","DHS",5146915.335,53373.7585303413,154189.649135388,2186213.79458341,270130.953387248,97668.3174361095,1828436.72867879,440584.41608598,116317.717162734
"MOZr104",0.418559251,"MOZ","DHS",5036195.093,52225.5843179655,150872.72741529,2139184.04867833,264319.906850823,95567.280399669,1789103.46906515,431106.581306235,113815.494966545
"MOZr105",0.398267448,"MOZ","DHS",2712244.645,28126.1068689099,81252.5606042216,1152058.3245001,142349.579133559,51467.7925923661,963522.304778764,232172.601533507,61295.3749885709
"MOZr106",0.482594287,"MOZ","DHS",1980369.068,20536.522082967,59327.2653383359,841185.427198772,103937.78595106,37579.6573646332,703524.209082523,169522.848671362,44755.3523103468
"MOZr107",0.472012496,"MOZ","DHS",2112627.663,21908.0500475109,63289.4261727125,897363.845925612,110879.2524481,40089.408079255,750508.947909872,180844.401884832,47744.3305321055
"MOZr108",0.463384278,"MOZ","DHS",1428775.857,14816.4740668887,42802.8117318823,606889.619244365,74987.9411855708,27112.5761478113,507571.250730184,122305.562788919,32289.6211043793
"MOZr109",0.439759959,"MOZ","DHS",1414127.389,14664.5687521549,42363.9775964281,600667.507411022,74219.1302825443,26834.6055325095,502367.396544369,121051.629840683,31958.5730402884
"MOZr110",0.52995417,"MOZ","DHS",680486.4652,7056.6772353465,20385.7966337751,289044.75796036,35714.6845532081,12912.9709288544,241742.163093204,58250.7603895829,15378.6544056689
"MOZr111",0.611089594,"MOZ","DHS",2591730.321,26876.3675571162,77642.2308972246,1100868.42522547,136024.499523727,49180.9021957067,920709.706942725,221856.377229511,58571.8114285167
"MRTr101",0.464363603,"MRT","DHS",491198.5064,5093.75203683197,14715.1682955831,208642.435454098,25780.0861681018,9321.02599803462,174497.797557792,42047.3998577149,11100.8410318435
"MRTr102",0.465447908,"MRT","DHS",322627.879,3345.66655717141,9665.1831682606,137040.047033722,16932.8172062453,6122.21496740644,114613.24410135,27617.4769605518,7291.22900529214
"MRTr103",0.484913439,"MRT","DHS",354053.9764,3671.55669233109,10606.6361777651,150388.657448702,18582.1860221989,6718.5593517349,125777.335015077,30307.602573982,8001.44311820832
"MRTr104",0.446462737,"MRT","DHS",362178.6769,3755.81022564054,10850.0333657674,153839.721076886,19008.603196215,6872.73438199258,128663.627063189,31003.0902967591,8185.05729355029
"MRTr105",0.5094527,"MRT","DHS",357639.6153,3708.7399394547,10714.0536050846,151911.700420144,18770.3748676561,6786.60075041792,127051.12978997,30614.5391599229,8082.47676734992
"MRTr106",0.587312878,"MRT","DHS",1389087.395,14404.9028151093,41613.8374371453,590031.470729629,72904.9300263182,26359.444407173,493471.962729059,118908.165179381,31392.6816761849
"MRTr107",0.554720381,"MRT","DHS",65070.32102,674.782345455713,1949.35593732685,27639.3964486876,3415.15387572368,1234.78012661945,23116.1690363977,5570.1264787026,1470.5567710864
"MRTr108",0.637754574,"MRT","DHS",136635.4566,1416.91622896131,4093.28145915723,58037.5429952789,7171.18191295446,2592.80642475083,48539.6147063757,11696.2197635902,3087.8931089314
"MRTr109",0.524382345,"MRT","DHS",88975.07336,922.675772115853,2665.48688879371,37793.225668769,4669.77205375715,1688.3988065107,31608.3093424955,7616.4125871565,2010.7922404016
"MRTr110",0.440593852,"MRT","DHS",296105.8626,3070.63197685781,8870.64505428189,125774.503627645,15540.8344146954,5618.93085484567,105191.323252057,25347.1487448232,6691.8446747938
"MRTr111",0.593180382,"MRT","DHS",58250.95567,604.065200169491,1745.06356370021,24742.789524324,3057.2459748564,1105.37525081211,20693.5960464304,4986.37759121353,1316.44251849385
"MRTr112",0.540498381,"MRT","DHS",23419.2943,242.85920353481,701.58775423404,9947.62511632972,1229.13937478156,444.406585487785,8319.68180371435,2004.73010195945,529.264359958281
"MUSr101",0.791086131,"MUS","LIS",597322.1926,25436.9740179628,79153.2953224735,288847.960393678,21459.663738923,10900.0404144219,140090.073613461,20618.2455271171,10815.9395719619
"MUSr102",0.806617027,"MUS","LIS",631194.4979,26879.4266181152,83641.8353731849,305227.640273225,22676.5752998951,11518.1481982505,148034.151033857,21787.4428479214,11429.278255551
"MUSr103",0.714819789,"MUS","LIS",40776.62756,1736.47326122111,5403.45643188344,19718.4130245869,1464.95932460839,744.099070609066,9563.34927340367,1407.51930736131,738.357866326089
"MWIr101",0.548239972,"MWI","DHS",1206638.512,14495.9420710212,25704.3675742213,478262.311591299,72876.7704408586,24644.7318232089,438847.400313474,117469.633354492,34337.3548314251
"MWIr102",0.495230967,"MWI","DHS",803118.6516,9730.48742747221,13905.4673017194,338374.36351865,54800.9262164001,16575.927302219,267409.967651056,76491.5985225171,25829.9136599658
"MWIr103",0.448320973,"MWI","DHS",652893.3834,8933.14900114216,11486.4852774806,299616.322400262,42192.4122990924,14484.096441283,196933.821541065,55740.6523656232,23506.444074052
"MWIr104",0.448370216,"MWI","DHS",1027887.3,14063.9660942254,18083.8290577771,471703.068982174,66425.9216914602,22803.1393218282,310044.150008653,87755.6889334209,37007.5359104616
"MWIr105",0.52563798,"MWI","DHS",1138395.18,13187.873627015,21453.7858002233,461820.631965641,74029.3645649508,22661.3199163311,401434.115866328,110530.021315014,33278.0669444968
"MWIr106",0.44750285,"MWI","DHS",451946.5191,6183.7134489604,7951.18647215681,207400.714139848,29206.474373664,10026.1959079099,136321.729399448,38584.8508340184,16271.6545239944
"MWIr107",0.479312492,"MWI","DHS",759911.448,10137.0820434309,12211.2017780449,331024.321774585,50854.7430488393,15909.2383247964,243289.41049921,70014.2290908862,26471.2214402072
"MWIr108",0.496983437,"MWI","DHS",814459.8725,9861.05425667649,14077.2658033484,342488.665643821,55718.6348903395,16833.0846597045,271433.33932107,77809.2534408451,26238.5744841952
"MWIr109",0.504315704,"MWI","DHS",2595739.085,32152.189471387,45468.2809525295,1074297.20153091,177090.491931815,54363.4079829241,876020.817200117,251831.492613493,84515.2033168268
"MWIr110",0.465906429,"MWI","DHS",645992.5571,8141.41557428514,10347.3395397209,283965.755058603,41964.9421523673,13562.1445611724,207465.025089369,58326.7550630339,22219.1800614487
"MWIr111",0.52004119,"MWI","DHS",1090930.598,12598.2706550431,20587.5248502009,443620.241846525,70997.1893810942,21673.0632857882,384054.189204424,105635.879898465,31764.2388784599
"MWIr112",0.460178766,"MWI","DHS",3441927.028,43339.7037521242,55086.5561993789,1512572.72818753,223501.533496822,72266.9067352515,1106009.38816543,310788.682585975,118361.528877496
"MWIr113",0.469204146,"MWI","DHS",2273255.227,29089.1787271508,36373.0118739073,994773.604038137,149604.468165862,47811.655175641,729625.930597709,207300.908084462,78676.47033713
"MYSr101",0.786498847,"MYS","LIS",3605796.122,153552.878841062,477816.911631847,1743660.06878402,129543.44112416,65799.201742175,845667.96684278,124464.134574535,65291.5184594242
"MYSr102",0.769963337,"MYS","LIS",2070895.226,88189.1024815161,274421.716514469,1001425.81278522,74399.9063471276,37790.0602674399,485687.403297906,71482.7387289053,37498.485577414
"MYSr103",0.744079448,"MYS","LIS",1573929.179,67025.7963429578,208566.972172541,761107.219504717,56545.682294509,28721.336446353,369133.873276559,54328.5661523165,28499.7328100474
"MYSr104",0.795714895,"MYS","LIS",886216.2335,37739.5308346298,117435.675618317,428548.871422332,31838.6000160223,16171.8296770793,207844.441285638,30590.2310658931,16047.0535800878
"MYSr105",0.789354458,"MYS","LIS",1061409.871,45200.1543647925,140651.209712732,513267.513208528,38132.6848441519,19368.7939833735,248932.634354702,36637.5292870437,19219.3512446768
"MYSr106",0.766766773,"MYS","LIS",1572134.316,66949.3620767235,208329.128471331,760239.274996445,56481.1992451353,28688.5834706881,368712.923757336,54266.6114376248,28467.2325447158
"MYSr107",0.804595347,"MYS","LIS",1638278.268,69766.1032079141,217094.09958962,792224.601951091,58857.516391674,29895.589938724,384225.675869278,56549.7548723826,29664.9261793165
"MYSr108",0.777889658,"MYS","LIS",2530388.667,107756.637163705,335310.832112034,1223623.7235466,90907.8728286339,46174.9773843831,593452.476774255,87343.4395399702,45818.7076504234
"MYSr109",0.768455486,"MYS","LIS",244429.7304,10409.0435253024,32390.2558378571,118199.239807747,8781.49160898865,4460.39670525084,57326.1455028258,8437.17554437008,4425.98186765804
"MYSr110",0.821251838,"MYS","LIS",6231773.728,265380.172323702,825794.57516579,3013507.874423,223885.484846683,113718.502895505,1461538.93344889,215107.09360063,112841.091295806
"MYSr111",0.762156387,"MYS","LIS",1076714.304,45851.893860501,142679.254744374,520668.300106784,38682.5187360844,19648.0719681637,252521.985582805,37165.804581611,19496.4744196766
"MYSr112",0.67529254,"MYS","LIS",3514074.308,149646.904094932,465662.526743763,1699306.01794558,126248.202289326,64125.4459502927,824156.434483184,121298.099719856,63630.6767730698
"MYSr113",0.711196122,"MYS","LIS",2601225.746,110773.235174551,344697.706236805,1257878.51274224,93452.7973508096,47467.6248592387,610065.908745496,89788.5793746186,47101.3815162366
"MYSr114",0.825154804,"MYS","LIS",2047206.539,87180.3194106648,271282.64406556,989970.640000546,73548.8560032188,37357.7849412199,480131.691578589,70665.0574660427,37069.5455341589
"MYSr115",0.744435295,"MYS","LIS",82092.12756,3495.89441291924,10878.3207737908,39697.4093777939,2949.27842105154,1498.03158026825,19253.0803901795,2833.63930361943,1486.47330037734
"NAMr101",0.605265828,"NAM","DHS",97923.72178,1328.03836599651,2579.95159299042,38780.4518810604,5564.60056204682,2027.91861298159,35575.658418966,9274.30445415277,2792.79789180551
"NAMr102",0.695832434,"NAM","DHS",175063.8505,2860.13276927509,6441.11593711883,74785.6737458334,8604.07569473693,3876.27051174163,57660.4852093162,15836.4044927061,4999.69213927182
"NAMr103",0.659844408,"NAM","DHS",85793.14772,1313.28600410026,2882.34746399573,35813.2378559992,4284.10335788173,1862.08626340959,29515.8470254788,7780.82087611405,2341.41887302069
"NAMr104",0.678918951,"NAM","DHS",86332.26969,1329.2805826696,2961.89998035132,36428.4523019417,4296.25675361646,1834.9749972019,29338.3598640709,7808.09501144688,2334.9501987012
"NAMr105",0.732838732,"NAM","DHS",388660.901,6491.53596391109,14513.04324392,166495.956557781,19431.9412664414,8635.83088160526,126342.08492357,35519.527927988,11230.9802347831
"NAMr106",0.570254529,"NAM","DHS",95543.03675,1120.95831148527,2147.79319779765,37583.8853037133,5563.65518153287,1965.11093361561,35393.6110636464,9097.56513837186,2670.45761983706
"NAMr107",0.573115443,"NAM","DHS",256151.4372,3211.79914102044,5813.22680249258,100630.64397405,15060.4820865577,5269.98727871666,94468.4646908494,24394.5143929096,7302.31883340358
"NAMr108",0.554994848,"NAM","DHS",235369.8808,2869.46972795917,5048.63875424143,92570.4366716269,14422.9692466567,4856.32238791467,85884.1209838432,22913.5492606276,6804.37376713042
"NAMr109",0.590275826,"NAM","DHS",73727.14123,956.74301977235,1793.51605706777,29013.0379497595,4331.25072323163,1540.3627706373,27055.9102136454,6955.06496595805,2081.255529928
"NAMr110",0.612622588,"NAM","DHS",253251.8136,3463.09757755324,6848.92697577846,100852.487348116,14401.9538864888,5223.47469717051,91351.5767442074,24059.9911827658,7050.30518791989
"NAMr111",0.662532799,"NAM","DHS",187284.3017,2880.80543363226,6326.43284400879,78347.0546440163,9339.29356648818,4055.93132964748,64217.8248994822,16987.7237770778,5129.23520564694
"NAMr112",0.613258655,"NAM","DHS",194782.5906,2662.63038388741,5277.96205692345,77617.2149363162,11067.3362524866,4016.58448793675,70249.5155880724,18480.9992310547,5410.34766332247
"NAMr113",0.634679037,"NAM","DHS",150476.8522,2109.17692720005,4590.83285215274,61038.1131907901,7998.76607082462,3155.65414920572,53589.7220150984,13965.8543988363,4028.73259589212
"NERr101",0.474444129,"NER","DHS",569773.2085,5908.57546086618,17069.0841770684,242017.97914493,29904.0046336057,10812.0664460801,202411.385000674,48773.5235630037,12876.5900737722
"NERr102",0.354423743,"NER","DHS",719356.7664,7459.76412044492,21550.2607280373,305555.38289821,37754.7553214609,13650.5771782952,255550.800256047,61578.1220892849,16257.10380822
"NERr103",0.355232592,"NER","DHS",2334765.253,24211.6274948699,69944.1532922681,991719.441839745,122537.932465973,44304.7104968169,829423.113374028,199859.74486422,52764.5291720801
"NERr104",0.358166854,"NER","DHS",3951208.515,40974.2215397523,118369.045328119,1678323.03399808,207375.418812628,74978.4798042105,1403663.02945886,338229.946114944,89295.3399434067
"NERr105",0.471664453,"NER","DHS",4301941.872,44611.3432498677,128876.203448276,1827301.21867497,225783.325285626,81634.0267905704,1528260.71762185,368253.298207974,97221.7387208721
"NERr106",0.33196958,"NER","DHS",4007602.489,41559.0297510656,120058.478026823,1702277.04836699,210335.202871698,76048.6168077592,1423696.93455083,343057.363021649,90569.8156031883
"NERr107",0.341310588,"NER","DHS",4247926.236,44051.1985175225,127258.020241331,1804357.43179288,222948.366033183,80609.0213377924,1509071.71481977,363629.470944926,96001.0123125926
"NGAr101",0.604470783,"NGA","DHS",5446790.327,59478.8818878613,142757.753229818,2139605.36748866,295480.024797461,112306.87632532,2035059.40855329,520383.902841764,141718.11187582
"NGAr102",0.656534508,"NGA","DHS",5720566.835,76597.4036609942,194222.151134938,2378869.1192486,273026.404449051,123982.659995841,2008274.75737636,519799.123305041,145795.215829181
"NGAr103",0.425815764,"NGA","DHS",6217056.209,79171.2663268617,99933.9383695125,2663106.29663136,440622.545073153,144013.752033014,1973318.7228863,579701.886712458,237187.800967348
"NGAr104",0.621285629,"NGA","DHS",4118717.959,47496.426193339,118153.06501594,1637987.57403279,214270.293275593,85069.0622847949,1529070.87909734,384443.716764935,102226.94233526
"NGAr105",0.59865774,"NGA","DHS",5521595.693,60726.1531316407,142763.202692841,2160398.95325058,302752.295256388,114450.96779141,2065701.6461485,529822.313946091,144980.160782546
"NGAr106",0.508527981,"NGA","DHS",5487061.133,62764.2533097319,93989.0524519519,2184580.22087816,387275.792605332,119023.369296957,1904164.34973084,554257.664430327,181006.430296703
"NGAr107",0.609058873,"NGA","DHS",3665516.999,40271.6111749374,97675.2865959508,1450484.53525099,197441.140140133,74916.0121236629,1362977.39509154,347410.468507425,94340.5501153599
"NGAr108",0.481670965,"NGA","DHS",4097864.491,49650.3260029782,62226.4334447108,1696141.2543952,286516.916020633,88201.710302948,1372851.95817151,396653.606096712,145622.286565308
"NGAr109",0.643101444,"NGA","DHS",5159423.109,63159.7880847192,161434.439460534,2114144.06847731,261199.938851108,108215.535894812,1850122.4699237,474348.601811455,126798.266496363
"NGAr110",0.513853532,"NGA","DHS",7689100.473,81502.033294211,137870.836531053,3047729.8243428,516413.90071062,154427.086905505,2759891.47095852,765956.551518016,225308.768739271
"NGAr111",0.483449503,"NGA","DHS",12277858.59,148760.331863294,186440.364749046,5081910.96017612,858450.587194938,264266.456070995,4113284.43008645,1188437.7571696,436307.702689555
"NGAr112",0.454076636,"NGA","DHS",7544124.114,88302.7643933492,112603.298559394,3138688.2512513,524404.315231777,163517.224985136,2518036.33087453,730169.560840316,268402.367864195
"NGAr113",0.566637376,"NGA","DHS",3021183.353,30378.3609671961,67335.4713721201,1173590.96591623,173691.209437777,61856.0259250321,1143952.13647704,290633.248104389,79745.9348002184
"NGAr114",0.672814387,"NGA","DHS",10823405.44,146534.272243099,372028.781143421,4554818.64181773,514785.850451967,230628.953157454,3756215.12214275,974619.475353411,273774.343690165
"NGAr115",0.481821413,"NGA","DHS",5253139.885,63647.8117815579,79769.392118171,2174319.64712992,367292.145111389,113067.653490066,1759888.20360217,508478.716973689,186676.314793036
"NGAr116",0.661493043,"NGA","DHS",4944173.604,67458.1082891089,169305.501898028,2067977.41610088,236582.166642145,106581.031750185,1722208.46963935,447757.677474979,126303.232205325
"NGAr117",0.605319974,"NGA","DHS",4472117.534,48729.1608307525,117545.341163385,1757657.46084121,242477.601586037,91855.6085629558,1670925.25676254,427269.068620116,115658.035633011
"NGAr118",0.625989908,"NGA","DHS",7236874.795,88543.1536063658,214818.01813572,2889747.14441149,375995.359128365,152839.271569361,2653082.3743566,677380.78510733,184468.688684767
"NGAr119",0.561640428,"NGA","DHS",4100729.435,41808.8637246447,88125.8295338976,1586549.65276017,241991.242814289,83448.0210552889,1551952.6066734,397547.277753245,109305.940685059
"NGAr120",0.642340519,"NGA","DHS",7061958.855,86449.9412670298,220963.341281627,2893734.06865692,357517.339075639,148119.982760835,2532354.58369773,649264.508482721,173555.089777507
"NGAr121",0.338523296,"NGA","DHS",4840512.907,61641.6393282618,77807.1650413428,2073457.27112712,343062.543564303,112127.090710899,1536398.32529233,451347.771439122,184671.100496623
"NGAr122",0.639967261,"NGA","DHS",3811353.493,46459.996686604,119250.457852742,1560456.69002432,192060.541963436,79850.3354484752,1369822.34524301,349921.206817251,93531.9189641601
"NGAr123",0.654932672,"NGA","DHS",5508883.224,70607.315631282,181790.999709315,2266322.15821447,272588.435614912,117858.475367815,1953749.60875763,509420.1190257,136546.111678876
"NGAr124",0.634214777,"NGA","DHS",4264707.704,51627.0565577666,131060.371070026,1725007.6055332,217230.718304545,89117.7901745313,1548111.87376144,396707.134941887,105845.153656596
"NGAr125",0.414192447,"NGA","DHS",5610533.377,71447.4853200115,90184.5950669626,2403299.28851526,397636.34309963,129964.075499036,1780805.92904811,523147.398828692,214048.261622294
"NGAr126",0.339242176,"NGA","DHS",4281751.592,54526.0786198074,68825.5478676645,1834109.1413585,303461.352192202,99183.7762612788,1359045.22963945,399246.748440725,163353.717620365
"NGAr127",0.55801794,"NGA","DHS",4446087.247,45535.4222633733,95562.4390330059,1719582.70345779,262838.687084075,90655.8566702244,1681044.05680837,431841.601360128,119026.480323028
"NGAr128",0.608865655,"NGA","DHS",4407830.326,48942.0669119698,117405.180215352,1738432.45381323,238841.882227858,90593.5403167438,1639007.48512422,420135.63632077,114472.081069857
"NGAr129",0.500760975,"NGA","DHS",2943610.7,33887.5969520592,49671.9333021334,1174959.81765412,211086.709832584,62977.0485868214,1015011.54576491,298458.17734307,97557.8705643024
"NGAr130",0.36417968,"NGA","DHS",3158482.05,40221.7730004059,50769.936753826,1352951.16408559,223851.667518174,73164.0241712708,1002514.94527951,294508.838585351,120499.700605866
"NGAr131",0.642306334,"NGA","DHS",2197332.533,26898.9486235096,68752.8699002169,900387.00896825,111241.724342005,46087.6172731231,787943.575727712,202019.022809973,54001.7653552091
"NGAr132",0.566162786,"NGA","DHS",2885456.099,29013.6071494564,64310.4121293376,1120867.1618595,165888.097826719,59077.1318424136,1092559.86263928,277576.492496644,76163.3330566504
"NGAr133",0.611183294,"NGA","DHS",3164001.447,34725.88886932,84523.3652561791,1251856.0184008,169909.204459452,64752.1167253123,1177182.37646776,299738.499693822,81313.9771273605
"NGAr134",0.411293157,"NGA","DHS",3138215.037,39963.6821886242,50444.1616023735,1344269.69039133,222415.279853517,72694.5530121703,996082.113587886,292619.065471008,119726.490893094
"NGAr135",0.574801545,"NGA","DHS",2424776.584,24832.6623116714,57925.012171888,944383.956137068,136432.371516038,50568.107983483,917280.915835668,230460.47749538,62893.0805488039
"NGAr136",0.415884892,"NGA","DHS",4301634.842,54779.2823915402,69145.1543523556,1842626.22830326,304870.541352603,99644.3578193102,1365356.25340662,401100.738038292,164112.286336014
"NGAr137",0.64008804,"NGA","DHS",2226036.639,27135.1516100895,69648.7189879578,911391.129672578,112173.747227073,46636.9159069619,800050.358758958,204372.915965131,54627.7008712504
"NICr101",0.699863919,"NIC","DHS",3211870.995,33307.2560475171,96220.2075521763,1364280.58723669,168571.992652799,60948.7460907482,1141014.08567975,274941.438661837,72586.6810784833
"NICr102",0.607821684,"NIC","DHS",2103939.9,21817.9575291091,63029.1609377995,893673.614771912,110423.2834746,39924.5483255451,747422.628449508,180100.715086174,47547.9914253518
"NICr103",0.545060092,"NIC","DHS",926971.2533,9612.7362930873,27769.9093538553,393742.117218396,48651.204093782,17590.2879159081,329305.647294688,79350.2635620233,20949.0875682599
"NLDr101",0.929525961,"NLD","LIS",562352.7655,23947.8004704442,74519.3717468973,271937.743731539,20203.3364904035,10261.9121590493,131888.688034037,19411.1779799495,10182.7348876802
"NLDr102",0.905450046,"NLD","LIS",658844.4167,28056.8988011811,87305.8247838117,318598.35167383,23669.9386257641,12022.708778971,154518.891108954,22741.8571015452,11929.9458259434
"NLDr103",0.903367454,"NLD","LIS",505362.2755,21520.8596479529,66967.3585429223,244378.769693285,18155.8707058274,9221.93967529846,118522.698894046,17443.9918782311,9150.78646243685
"NLDr104",0.921700561,"NLD","LIS",1152373.501,49073.8418345615,152705.12493335,557254.927908688,41400.6848221454,21028.7143002911,270266.349694124,39777.3933011601,20866.46420568
"NLDr105",0.921279205,"NLD","LIS",2055272.835,87523.8227398816,272351.537733594,993871.270475014,73838.6493541491,37504.9801291502,482023.481326948,70943.4882249912,37215.6050162715
"NLDr106",0.912791773,"NLD","LIS",409416.1305,17434.9917064565,54253.1924792423,197981.952976574,14708.8666697247,7471.09754844596,96020.4334793429,14132.142428306,7413.45321190813
"NLDr107",0.951871903,"NLD","LIS",1284264.157,54690.4072852457,170182.426419842,621033.484025547,46139.0474062413,23435.4781849996,301198.687278206,44329.9680452925,23254.6583546252
"NLDr108",0.948974276,"NLD","LIS",2764541.395,117728.034396487,366339.245687751,1336853.29837458,99320.1482616955,50447.8375425461,648368.35518743,95425.875613095,50058.5999364178
"NLDr109",0.932694433,"NLD","LIS",3584836.579,152660.31640604,475039.487793497,1733524.63212799,128790.439225899,65416.7283156087,840752.321721688,123740.65734723,64911.996062044
"NLDr110",0.906667567,"NLD","LIS",376860.969,16048.6296936514,49939.1918537776,182239.206237782,13539.2754048909,6877.02523630995,88385.2660143912,13008.4100083531,6823.96455084434
"NLDr111",0.931273709,"NLD","LIS",2513827.299,107051.371073248,333116.226138092,1215615.11876446,90312.8817287895,45872.7626286709,589568.33637063,86771.7776196209,45518.8246764838
"NLDr112",0.914445566,"NLD","LIS",1115265.506,47493.5973427822,147787.812093734,539310.56086049,40067.5264285832,20351.5610817951,261563.405427864,38496.5071037149,20194.5356610371
"NORr101",0.968355879,"NOR","LIS",1214474.253,51718.4032365816,160934.31719123,587285.078765858,43631.7441605796,22161.9397436981,284830.849434647,41920.9743835594,21990.9460838465
"NORr102",0.926404512,"NOR","LIS",385806.3392,16429.5684101052,51124.5747810843,186564.931900157,13860.6507679535,7040.26192483403,90483.2251817259,13317.1844711129,6985.94176302675
